segundo;landmark_10_x;landmark_10_y;landmark_10_z;landmark_11_x;landmark_11_y;landmark_11_z;landmark_12_x;landmark_12_y;landmark_12_z;landmark_13_x;landmark_13_y;landmark_13_z;landmark_14_x;landmark_14_y;landmark_14_z;landmark_23_x;landmark_23_y;landmark_23_z;landmark_24_x;landmark_24_y;landmark_24_z;landmark_25_x;landmark_25_y;landmark_25_z;landmark_26_x;landmark_26_y;landmark_26_z;cara_prom_x;cara_prom_y;cara_prom_z;mano_izquierda_prom_x;mano_izquierda_prom_y;mano_izquierda_prom_z;mano_derecha_prom_x;mano_derecha_prom_y;mano_derecha_prom_z;pie_izquierdo_prom_x;pie_izquierdo_prom_y;pie_izquierdo_prom_z;pie_derecho_prom_x;pie_derecho_prom_y;pie_derecho_prom_z;etiqueta
0.03;0.5514424443244934;0.4488238990306854;0.1548767387866974;0.4369363784790039;0.41469284892082214;0.20280134677886963;0.6226487159729004;0.3910214602947235;0.23965895175933838;0.37753236293792725;0.5073820352554321;0.01595437340438366;0.6993408799171448;0.4214647114276886;-0.08943526446819305;0.4748760759830475;0.05728503689169884;0.0047244844026863575;0.6238034963607788;0.08624657988548279;-0.004597857594490051;0.4911574721336365;-0.3187905251979828;0.1905483901500702;0.6170715689659119;-0.28498804569244385;0.22548989951610565;0.5313714265823364;0.5186314046382904;0.16095680519938468;0.46824856847524643;0.8182002007961273;-0.074834736995399;0.6647220999002457;0.6423386484384537;-0.37100815027952194;0.5273544788360596;-0.6726669073104858;0.4982790450255076;0.6335763732592264;-0.6935473481814066;0.4580706059932709;depie
0.07;0.5185931324958801;0.12187019735574722;-0.14559786021709442;0.39813393354415894;0.11853363364934921;-0.021578248590230942;0.61807781457901;0.13960668444633484;0.02298365719616413;0.3384358286857605;0.323162317276001;-0.11629979312419891;0.6791621446609497;0.3154418468475342;-0.05137641355395317;0.45337337255477905;-0.17027601599693298;-0.01982235349714756;0.5691251754760742;-0.15179763734340668;0.01989744044840336;0.46602025628089905;-0.5010455846786499;0.11596013605594635;0.5686142444610596;-0.462722510099411;0.11320079863071442;0.5074757993221283;0.17018116936087607;-0.1534265499562025;0.3797404617071152;0.4344532787799835;-0.1480063609778881;0.6737464666366577;0.5523558109998703;-0.10942842066287994;0.4764053026835124;-0.8685853083928426;0.3054598867893219;0.5794317921002706;-0.8430390556653341;0.1938297152519226;depie
0.1;0.5208994150161743;0.10400626063346863;-0.4073553681373596;0.40671151876449585;0.09334142506122589;-0.24387483298778534;0.5878569483757019;0.10130520910024643;-0.20646929740905762;0.3459445834159851;0.22437913715839386;-0.296366810798645;0.6581367254257202;0.24169319868087769;-0.2322961390018463;0.4557726979255676;-0.2907005846500397;-0.02105543576180935;0.5572609901428223;-0.2667580842971802;0.02141604945063591;0.4691177308559418;-0.4847826361656189;0.21045532822608948;0.5600892901420593;-0.44627952575683594;0.14400622248649597;0.5100988149642944;0.15567613542079925;-0.4338902920484543;0.4093177914619446;0.47268329560756683;-0.3440438061952591;0.6715578883886337;0.5158799216151237;-0.2054036632180214;0.468161274989446;-0.7816593448321024;0.5588438908259074;0.555149515469869;-0.8073466618855795;0.4572814106941223;depie
0.13;0.5021311640739441;0.08223028481006622;0.11680076271295547;0.4109790325164795;0.051469869911670685;0.14080187678337097;0.5532928705215454;0.045426271855831146;0.266024649143219;0.3673495054244995;0.18796409666538239;0.06349951773881912;0.644474446773529;0.18041197955608368;0.2750474810600281;0.45757919549942017;-0.29351478815078735;-0.04055317863821983;0.5356672406196594;-0.2869347333908081;0.040699802339076996;0.47184380888938904;-0.4736423194408417;0.16014686226844788;0.5390017032623291;-0.4115546643733978;0.26696163415908813;0.494352313876152;0.11687755137681961;0.1164784848690033;0.3835514262318611;0.4646781459450722;0.00947425130289048;0.668282762169838;0.5030238032341003;0.2453881874680519;0.46410463253657025;-0.6219444473584493;0.4759657184282939;0.5245252251625061;-0.6547503670056661;0.49018775423367816;depie
0.17;0.4792511463165283;0.08016263693571091;-0.3915334641933441;0.5722755193710327;0.013825268484652042;-0.44482675194740295;0.42033275961875916;-0.021576832979917526;-0.390133798122406;0.6544408202171326;0.17053931951522827;-0.3924548327922821;0.33928030729293823;0.08569886535406113;-0.30644822120666504;0.5355106592178345;-0.3335076570510864;-0.040461234748363495;0.4697110056877136;-0.3648609519004822;0.04037532955408096;0.5197850465774536;-0.2935508191585541;0.3160020709037781;0.47236281633377075;-0.3794422447681427;0.3738037049770355;0.4817347347736359;0.09238728359341622;-0.43478705286979674;0.6561351418495178;0.4969950020313263;-0.4745286852121353;0.3205619603395462;0.37900909781455994;-0.3658028841018677;0.46740685900052387;-0.5049808124701182;0.8873156507809957;0.4689367711544037;-0.6365304589271545;0.863637367884318;depie
0.2;0.46920162439346313;0.06638593971729279;-0.2846028208732605;0.5913501977920532;0.0374477356672287;-0.42156869173049927;0.4063125550746918;-0.016885900869965553;-0.36061814427375793;0.6430023312568665;0.16640342772006989;-0.39596372842788696;0.3264116644859314;0.08913617581129074;-0.2792052924633026;0.5362602472305298;-0.3357383608818054;-0.047710198909044266;0.46478384733200073;-0.36787381768226624;0.04778735712170601;0.5246330499649048;-0.37988200783729553;0.2756384313106537;0.4757564067840576;-0.47693291306495667;0.3475099205970764;0.47927593290805814;0.06412145756185055;-0.3291212022304535;0.666022002696991;0.489204503595829;-0.4957892373204231;0.30323416739702225;0.3628411889076233;-0.3632715865969658;0.47432976961135864;-0.5583322048187256;0.7900602420171102;0.49659790595372516;-0.8186838030815125;0.789546807607015;depie
0.23;0.4780850410461426;0.04791275039315224;-0.8465998768806458;0.5929839611053467;-0.05398240685462952;-0.6297730207443237;0.39910900592803955;-0.08027738332748413;-0.6173901557922363;0.6288449764251709;0.15709811449050903;-0.5599454045295715;0.31932440400123596;0.07995829731225967;-0.5358163118362427;0.5536991357803345;-0.2910277247428894;-0.041115932166576385;0.45417293906211853;-0.29800862073898315;0.04124881699681282;0.5842604041099548;0.08027482777833939;0.04616066813468933;0.48356446623802185;0.03417915850877762;0.11377499997615814;0.49104492664337157;0.030638181418180466;-0.8972546696662903;0.6582467555999756;0.48681623488664627;-0.7365464270114899;0.2912006750702858;0.3581608086824417;-0.7219925224781036;0.6178946693738302;0.45957934856414795;0.37396322190761566;0.4967898229757945;0.38321083784103394;0.44971609115600586;depie
0.27;0.4848004877567291;0.03023965284228325;-0.8629410862922668;0.5870766043663025;-0.042271487414836884;-0.6173778772354126;0.40955328941345215;-0.06946419179439545;-0.6109820604324341;0.6241391897201538;0.1783996969461441;-0.5488337278366089;0.32211175560951233;0.08536787331104279;-0.5449957251548767;0.5472139716148376;-0.27495571970939636;-0.034056149423122406;0.45658954977989197;-0.280383825302124;0.03390668332576752;0.5731728076934814;0.053040169179439545;0.09695972502231598;0.49066290259361267;0.0422968827188015;0.1602363884449005;0.4997102081775665;0.012284911889582872;-0.9068410992622375;0.648134633898735;0.48326388001441956;-0.7171033918857574;0.2660810723900795;0.35499635338783264;-0.7124593555927277;0.5999330878257751;0.32917820413907367;0.4742417534192403;0.5113077759742737;0.25533396005630493;0.4914814531803131;depie
0.3;0.4707028269767761;0.06488071382045746;-0.6960015296936035;0.5648363828659058;-0.023253504186868668;-0.5615300536155701;0.39941272139549255;-0.03949570655822754;-0.5259327292442322;0.6116082668304443;0.15990903973579407;-0.48901718854904175;0.32677415013313293;0.06450534611940384;-0.45316481590270996;0.5339929461479187;-0.2806997001171112;-0.0334998182952404;0.4469456672668457;-0.2864075303077698;0.03342393785715103;0.5664709210395813;0.031745027750730515;0.1258588284254074;0.4913575053215027;-0.022759009152650833;0.17501451075077057;0.4865960955619812;0.05753113180398941;-0.7385296523571014;0.6383774876594543;0.45760396122932434;-0.583407536149025;0.26875975728034973;0.3324382156133652;-0.5948784053325653;0.6183758576711019;0.3845537304878235;0.4992620348930359;0.5119715730349222;0.18686440090338388;0.5519395172595978;depie
0.33;0.46431484818458557;0.05514466017484665;-0.6007970571517944;0.570667564868927;0.011527487076818943;-0.508109450340271;0.3975951373577118;-0.04863801598548889;-0.4705072045326233;0.6098741292953491;0.1668168157339096;-0.4588600993156433;0.32276982069015503;0.05305729806423187;-0.3977493643760681;0.5281627178192139;-0.2932945191860199;-0.03537231311202049;0.4391356110572815;-0.3062422275543213;0.03506326675415039;0.5588886737823486;0.00623785937204957;0.20640340447425842;0.4813259541988373;-0.06144630163908005;0.2613922953605652;0.47807011008262634;0.051202519237995146;-0.6406973123550415;0.6356769800186157;0.45362305641174316;-0.54019895195961;0.26604387536644936;0.3067405968904495;-0.514834851026535;0.5863637725512186;0.2686534523963928;0.625513752301534;0.49872947732607525;0.1063971146941185;0.6699593265851339;depie
0.37;0.4609200060367584;0.0730433538556099;-0.5412142872810364;0.5602944493293762;0.027586577460169792;-0.4196034371852875;0.4007965624332428;-0.023007242009043694;-0.4161350131034851;0.6069412231445312;0.15591725707054138;-0.4010278582572937;0.31705743074417114;0.07797405868768692;-0.32734256982803345;0.5144482851028442;-0.2914718985557556;-0.03435390442609787;0.4410533905029297;-0.3146180808544159;0.03438075631856918;0.5244039297103882;-0.19564007222652435;0.3706416189670563;0.46442753076553345;-0.2549840807914734;0.3794724941253662;0.4764724999666214;0.07345934882760048;-0.551828795671463;0.6297464519739151;0.44351186603307724;-0.4802798479795456;0.2634090557694435;0.3195520341396332;-0.3464597761631012;0.5117584864298502;-0.19032995899518332;0.9253601431846619;0.4872669180234273;-0.333893080552419;0.9002187252044678;depie
0.4;0.4589327871799469;0.07003190368413925;-0.16188570857048035;0.5135460495948792;0.02427675947546959;-0.2933533787727356;0.4097546935081482;-0.004877498839050531;-0.21469023823738098;0.605215847492218;0.13816475868225098;-0.27953091263771057;0.348878413438797;0.06894320994615555;-0.0914066880941391;0.48897677659988403;-0.31556329131126404;-0.05321494862437248;0.4487418234348297;-0.3444567918777466;0.053249068558216095;0.4825406074523926;-0.4061068594455719;0.28272655606269836;0.4664270281791687;-0.43742379546165466;0.3474624752998352;0.47174154222011566;0.08583056181669235;-0.20196517705917358;0.5599294006824493;0.4148010015487671;-0.3589974194765091;0.3601183220744133;0.2714983969926834;-0.10068798623979092;0.45938681562741596;-0.6283733050028483;0.7244722843170166;0.4744851390520732;-0.7136805454889933;0.7438579201698303;depie
0.44;0.4413391947746277;0.0803440660238266;-0.5889489054679871;0.5195037126541138;-0.006629771087318659;-0.5203803181648254;0.39092427492141724;-0.032817404717206955;-0.46683603525161743;0.6028974056243896;0.1582905352115631;-0.44799289107322693;0.34166938066482544;0.08024127036333084;-0.3265109062194824;0.49307337403297424;-0.3045613467693329;-0.036736615002155304;0.427100270986557;-0.3383559286594391;0.03664853423833847;0.45716553926467896;-0.0731683075428009;0.2908475995063782;0.4073821008205414;-0.1323375254869461;0.33142727613449097;0.447222501039505;0.0899126473814249;-0.6380098044872284;0.6043342649936676;0.4293748736381531;-0.5305665656924248;0.342923142015934;0.21797337010502815;-0.29399424046278;0.43298758069674176;0.05490538043280443;0.7940876483917236;0.38891470432281494;0.041455553844571114;0.8139246106147766;depie
0.47;0.43335986137390137;0.09256181865930557;-0.6547431349754333;0.5125757455825806;0.0018807966262102127;-0.5832242965698242;0.37885695695877075;-0.017905037850141525;-0.5049630999565125;0.5982328653335571;0.1586998552083969;-0.5314909219741821;0.3644409775733948;0.08233410120010376;-0.35447928309440613;0.4805005192756653;-0.28833267092704773;-0.03168261796236038;0.4098462462425232;-0.3348636329174042;0.031729407608509064;0.47059059143066406;-0.015800178050994873;0.31238457560539246;0.4172345995903015;-0.07662807404994965;0.3645845055580139;0.4367619723081589;0.10072907730937004;-0.7071379065513611;0.6088857650756836;0.43639135360717773;-0.6216796636581421;0.3491271063685417;0.23287230730056763;-0.3346039578318596;0.4665861924489339;0.08587260047594707;0.8740323384602865;0.4244382977485657;0.037204962534209095;0.9112963279088339;depie
0.5;0.43847137689590454;0.09829621016979218;-0.44941195845603943;0.42598313093185425;0.011843211017549038;-0.5072203278541565;0.44853049516677856;0.04263877496123314;-0.26320627331733704;0.5425436496734619;0.14282386004924774;-0.5658425688743591;0.5486783385276794;0.1278381496667862;-0.22379958629608154;0.44355273246765137;-0.3041457235813141;-0.07831321656703949;0.4283231794834137;-0.3186211585998535;0.07848180830478668;0.43783387541770935;-0.04543351009488106;0.08785148710012436;0.4391902983188629;-0.04835735261440277;0.2944560945034027;0.4260209321975708;0.11638577431440353;-0.501704353094101;0.6055334359407425;0.4278339669108391;-0.6223069280385971;0.5826496928930283;0.3772149756550789;-0.3243997320532799;0.4737890362739563;0.015607257994512716;0.46714532375335693;0.4476523200670878;0.006304089600841205;0.6534556746482849;depie
0.54;0.43857622146606445;0.0992795005440712;-0.30133283138275146;0.45475703477859497;0.013045945204794407;-0.47589176893234253;0.459054559469223;0.039393629878759384;-0.15713711082935333;0.5570865273475647;0.14797839522361755;-0.4782412648200989;0.5360932350158691;0.09774667024612427;-0.11169709265232086;0.4597519338130951;-0.304841011762619;-0.08945092558860779;0.4402431845664978;-0.3122144639492035;0.0898779109120369;0.44416356086730957;0.004892193712294102;-0.03225918859243393;0.44656214118003845;-0.009182381443679333;0.20110738277435303;0.4235747218132019;0.11596869230270386;-0.34455173313617704;0.6038934290409088;0.429817870259285;-0.5539704859256744;0.5732669979333878;0.37670233100652695;-0.19347815960645676;0.4889498750368754;0.09907640144228935;0.26186950008074444;0.4683730403582255;0.09910404433806737;0.4672367572784424;depie
