segundo;landmark_10_x;landmark_10_y;landmark_10_z;landmark_11_x;landmark_11_y;landmark_11_z;landmark_12_x;landmark_12_y;landmark_12_z;landmark_13_x;landmark_13_y;landmark_13_z;landmark_14_x;landmark_14_y;landmark_14_z;landmark_23_x;landmark_23_y;landmark_23_z;landmark_24_x;landmark_24_y;landmark_24_z;landmark_25_x;landmark_25_y;landmark_25_z;landmark_26_x;landmark_26_y;landmark_26_z;cara_prom_x;cara_prom_y;cara_prom_z;mano_izquierda_prom_x;mano_izquierda_prom_y;mano_izquierda_prom_z;mano_derecha_prom_x;mano_derecha_prom_y;mano_derecha_prom_z;pie_izquierdo_prom_x;pie_izquierdo_prom_y;pie_izquierdo_prom_z;pie_derecho_prom_x;pie_derecho_prom_y;pie_derecho_prom_z;Etiqueta
0.03;0.4925547242164612;0.5389269590377808;-0.2517508566379547;0.4734290540218353;0.5832973122596741;-0.16350767016410828;0.47435933351516724;0.5115886926651001;-0.12821701169013977;0.44004419445991516;0.5905690789222717;-0.14170312881469727;0.4400218725204468;0.500622034072876;-0.08953466266393661;0.4133288860321045;0.5707346796989441;-0.015146170742809772;0.4143825173377991;0.5273541808128357;0.015121608041226864;0.36197710037231445;0.5633183717727661;-0.029365379363298416;0.36246752738952637;0.5260454416275024;0.011513940989971161;0.49942273199558257;0.5453527390956878;-0.25913861989974973;0.4019453004002571;0.5870854258537292;-0.20028679072856903;0.40223635733127594;0.4946225732564926;-0.1528284102678299;0.3007849454879761;0.5592842300732931;-0.0014820850143829982;0.30248676737149555;0.5258498787879944;0.059144193306565285;acercandose
0.07;0.4926805794239044;0.5391623973846436;-0.14519348740577698;0.4732217490673065;0.5832822322845459;-0.06546027213335037;0.4731431007385254;0.5114288926124573;-0.05873347818851471;0.43957820534706116;0.5905264616012573;-0.03707435354590416;0.43996462225914;0.5006162524223328;-0.03040686435997486;0.41324663162231445;0.5685412883758545;-0.005692045670002699;0.41353675723075867;0.5264212489128113;0.005642708856612444;0.36088186502456665;0.5633859038352966;-0.019144047051668167;0.3592010736465454;0.5266044735908508;-0.000461767049273476;0.49978368282318114;0.5454456448554993;-0.14662867933511733;0.4015774354338646;0.5872947722673416;-0.09263299778103828;0.40239566564559937;0.49350755661726;-0.08423623442649841;0.30210307240486145;0.5603900949160258;0.008669300625721613;0.30302509665489197;0.5275658567746481;0.028120077836016815;acercandose
0.1;0.4926966428756714;0.5391626954078674;-0.13679403066635132;0.47306007146835327;0.5832012295722961;-0.05773205682635307;0.4728429913520813;0.5111925005912781;-0.05111042037606239;0.43925634026527405;0.5903917551040649;-0.02997688576579094;0.4401228427886963;0.5003474354743958;-0.02459147199988365;0.4131438136100769;0.5673959851264954;-0.0038721603341400623;0.41311007738113403;0.5258300304412842;0.0038270747754722834;0.3604859709739685;0.5634823441505432;-0.019047603011131287;0.3586692810058594;0.5268324017524719;-0.003039783099666238;0.49989030957221986;0.5453265130519866;-0.13815673664212227;0.4013070836663246;0.5874377489089966;-0.08643338829278946;0.40337858349084854;0.49309951812028885;-0.07963163405656815;0.30340246359507245;0.5606560508410136;0.007978095983465513;0.3038162291049957;0.5283129612604777;0.024395184591412544;acercandose
0.13;0.4924059510231018;0.5389891266822815;-0.15082889795303345;0.4728440046310425;0.5831453800201416;-0.06680689752101898;0.4725700616836548;0.5105440020561218;-0.06283973157405853;0.4382981061935425;0.5903195738792419;-0.03449127823114395;0.4401392638683319;0.5002009272575378;-0.03428191691637039;0.41306164860725403;0.5670195817947388;-0.0028862692415714264;0.41279757022857666;0.5256562829017639;0.0028441883623600006;0.36005666851997375;0.5636268258094788;-0.010390552692115307;0.3581847846508026;0.5270189046859741;-0.001676027663052082;0.49978422522544863;0.5449808716773987;-0.15314027667045593;0.40061619877815247;0.5874443352222443;-0.08815284259617329;0.4037832021713257;0.49271145462989807;-0.09019845724105835;0.3040868043899536;0.5608079632123312;0.021068003649512928;0.30396650234858197;0.528348704179128;0.029510014690458775;acercandose
0.17;0.49227434396743774;0.5386985540390015;-0.1516411453485489;0.4725552797317505;0.5830207467079163;-0.0669945627450943;0.47261717915534973;0.5101809501647949;-0.06287626177072525;0.437782347202301;0.5901788473129272;-0.03325079753994942;0.4403996765613556;0.5000698566436768;-0.03339780867099762;0.41299304366111755;0.5668002367019653;-0.002647911664098501;0.41264984011650085;0.5255412459373474;0.002607570728287101;0.3598274290561676;0.5636274218559265;-0.00644624512642622;0.3574739992618561;0.5270523428916931;-0.0006263483082875609;0.49975178837776185;0.5446219980716706;-0.15425825119018555;0.4001994952559471;0.5873812735080719;-0.08614696748554707;0.40461090952157974;0.4927058815956116;-0.09012600779533386;0.30439116557439166;0.5608518918355306;0.026532053016126156;0.3040769596894582;0.5283116698265076;0.03253303933888674;acercandose
0.2;0.49211227893829346;0.5383222699165344;-0.13870197534561157;0.47245776653289795;0.5826834440231323;-0.055458784103393555;0.47272607684135437;0.5100046396255493;-0.05038309842348099;0.4378662109375;0.5898958444595337;-0.023512646555900574;0.44133323431015015;0.4999905228614807;-0.02151336334645748;0.4128728210926056;0.5665965676307678;-0.002492054831236601;0.41255953907966614;0.5254315137863159;0.002464776858687401;0.35951247811317444;0.5635560154914856;-0.005717979744076729;0.3568686246871948;0.5270527005195618;-0.0019076139433309436;0.4996918886899948;0.5442991554737091;-0.1412646934390068;0.39996134489774704;0.587251216173172;-0.07848376408219337;0.4060989171266556;0.4928799271583557;-0.08028892800211906;0.30469027161598206;0.5609874327977499;0.028614788005749386;0.30403416355450946;0.5282401442527771;0.03154633225252231;acercandose
0.23;0.4921143352985382;0.5378897786140442;-0.14912837743759155;0.47247225046157837;0.581836998462677;-0.06311387568712234;0.47300368547439575;0.5096334218978882;-0.05822679400444031;0.4381423890590668;0.5895716547966003;-0.028729937970638275;0.44200894236564636;0.4997512996196747;-0.0275347251445055;0.4128716289997101;0.5656176805496216;-0.0026475379709154367;0.4125853180885315;0.524919331073761;0.002615914912894368;0.3594802916049957;0.5633547902107239;-0.004610635340213776;0.3570101857185364;0.5270594358444214;-0.0007124762050807476;0.49969109892845154;0.5439156472682953;-0.1518438056111336;0.40001916885375977;0.5869152992963791;-0.08235311694443226;0.4072473794221878;0.49345823377370834;-0.08542533963918686;0.30471765001614887;0.5606949329376221;0.029824544675648212;0.3043309847513835;0.5281966328620911;0.034653582920630775;acercandose
0.27;0.4921593964099884;0.5376482009887695;-0.13876254856586456;0.47272923588752747;0.5814962387084961;-0.05449384078383446;0.47327107191085815;0.5092228651046753;-0.049910206347703934;0.43845248222351074;0.5892839431762695;-0.02238553948700428;0.44241657853126526;0.4996441602706909;-0.021530967205762863;0.41265758872032166;0.5656634569168091;-0.0029174266383051872;0.41226625442504883;0.5247849822044373;0.0028897705487906933;0.35911622643470764;0.5631435513496399;-0.002152608707547188;0.35662609338760376;0.5270583033561707;-9,57E+09;0.4997201979160309;0.5437089800834656;-0.14095365926623343;0.40005849301815033;0.5866992920637131;-0.0787897203117609;0.4074155017733574;0.49432625621557236;-0.08089180290699005;0.30480236808458966;0.5603800813357035;0.034839560432980456;0.30430613954861957;0.5281777580579122;0.03554633756478628;acercandose
0.3;0.49219465255737305;0.5374200344085693;-0.13517294824123383;0.47291097044944763;0.5813623070716858;-0.050835300236940384;0.47348278760910034;0.5089489221572876;-0.04806094616651535;0.43883994221687317;0.589146077632904;-0.019799023866653442;0.4426054358482361;0.49910250306129456;-0.021587591618299484;0.4126501679420471;0.5657446384429932;-0.0027122837491333485;0.4122423827648163;0.5246622562408447;0.0026883266400545835;0.35917121171951294;0.5628825426101685;-0.0034237648360431194;0.3568580448627472;0.5271069407463074;-0.0010554904583841562;0.4997414141893387;0.5434181213378906;-0.13720124140381812;0.40010514855384827;0.5865999907255173;-0.07688244432210922;0.4071289077401161;0.4954119995236397;-0.0803079754114151;0.30504409472147626;0.5602835218111674;0.0340352103424569;0.30447851618131;0.5287233193715414;0.03613841269786159;acercandose
0.33;0.49220404028892517;0.5370863676071167;-0.13289037346839905;0.4729682207107544;0.5811389684677124;-0.04998530074954033;0.4736209511756897;0.5084999203681946;-0.045949120074510574;0.43903034925460815;0.5889877080917358;-0.02001987397670746;0.4425559937953949;0.49871179461479187;-0.0195571631193161;0.4125633239746094;0.5657827258110046;-0.002738179173320532;0.41200903058052063;0.5244751572608948;0.0027151985559612513;0.3588731288909912;0.5627250671386719;-0.0014070643810555339;0.35697343945503235;0.5271318554878235;-0.000556224724277854;0.4997474431991577;0.5430462837219239;-0.135042255371809;0.40014422684907913;0.586542159318924;-0.07802007161080837;0.4066796228289604;0.4959470182657242;-0.07803209871053696;0.3050185938676198;0.5602455337842306;0.03627375125264128;0.3045656780401866;0.5289080142974854;0.03682350801924864;acercandose
