segundo;landmark_10_x;landmark_10_y;landmark_10_z;landmark_11_x;landmark_11_y;landmark_11_z;landmark_12_x;landmark_12_y;landmark_12_z;landmark_13_x;landmark_13_y;landmark_13_z;landmark_14_x;landmark_14_y;landmark_14_z;landmark_23_x;landmark_23_y;landmark_23_z;landmark_24_x;landmark_24_y;landmark_24_z;landmark_25_x;landmark_25_y;landmark_25_z;landmark_26_x;landmark_26_y;landmark_26_z;cara_prom_x;cara_prom_y;cara_prom_z;mano_izquierda_prom_x;mano_izquierda_prom_y;mano_izquierda_prom_z;mano_derecha_prom_x;mano_derecha_prom_y;mano_derecha_prom_z;pie_izquierdo_prom_x;pie_izquierdo_prom_y;pie_izquierdo_prom_z;pie_derecho_prom_x;pie_derecho_prom_y;pie_derecho_prom_z;;Etiqueta;Vista
0.03;0.47888490557670593;0.23769140243530273;-0.1919076293706894;0.5222622156143188;0.323269248008728;-0.05603642016649246;0.4386579990386963;0.31319814920425415;-0.06903190910816193;0.5302476286888123;0.4366901218891144;-0.010713038966059685;0.4280334711074829;0.43431025743484497;-0.044105593115091324;0.5012004375457764;0.5413265824317932;-0.0005158871063031256;0.4537217617034912;0.5391717553138733;0.00046992633724585176;0.4986959993839264;0.7017853260040283;0.009715110994875431;0.4571417272090912;0.7001091837882996;0.00999799557030201;0.4846436470746994;0.21269699484109877;-0.19101727679371833;0.5324891209602356;0.5701224058866501;-0.10772048681974411;0.4285471588373184;0.5610900074243546;-0.14012302830815315;0.49538267652193707;0.8651746312777201;0.10754458357890447;0.4532080988089244;0.8593517541885376;0.11794700225194295;;vertical;
0.07;0.4789005517959595;0.23769664764404297;-0.21128709614276886;0.5223099589347839;0.32348355650901794;-0.07608955353498459;0.43866291642189026;0.31432682275772095;-0.07704886794090271;0.5302771329879761;0.4372621774673462;-0.026246577501296997;0.4277147352695465;0.4353872239589691;-0.045428209006786346;0.5012072324752808;0.5416547060012817;-0.0020720285829156637;0.45374464988708496;0.5393469929695129;0.0020100893452763557;0.4987863600254059;0.7022430300712585;-0.0009988786187022924;0.45715823769569397;0.7001111507415771;0.010095697827637196;0.4846735388040543;0.21279476433992386;-0.2112681731581688;0.5323542952537537;0.5710392147302628;-0.12273954786360264;0.42846347391605377;0.5612500756978989;-0.14217126742005348;0.49540969729423523;0.8648910919825236;0.12346169352531433;0.45341411232948303;0.8596934080123901;0.1343295450011889;;vertical;
0.1;0.4788762927055359;0.2376617044210434;-0.2204006314277649;0.5223432779312134;0.3236146867275238;-0.08430586010217667;0.4386676251888275;0.3149157166481018;-0.08366701006889343;0.530295193195343;0.43767818808555603;-0.032665401697158813;0.427534282207489;0.4361068308353424;-0.0489567331969738;0.5012532472610474;0.5417155623435974;-0.0031307584140449762;0.4537694454193115;0.5393717885017395;0.003062138333916664;0.4988817870616913;0.7022837996482849;-0.0026603518053889275;0.45717984437942505;0.7000344395637512;0.010864902287721634;0.4846700936555862;0.21285173892974854;-0.22063546478748322;0.532142236828804;0.5717212557792664;-0.12683647125959396;0.4284530282020569;0.5613724142313004;-0.14533906430006027;0.4954433739185333;0.8646938800811768;0.12537989765405655;0.4534989893436432;0.8599421977996826;0.1379981612165769;;vertical;
0.13;0.4788477420806885;0.23763814568519592;-0.22190234065055847;0.522343635559082;0.32360589504241943;-0.08345911651849747;0.43866848945617676;0.31507608294487;-0.08644872903823853;0.5302817821502686;0.43763431906700134;-0.03133321553468704;0.42742475867271423;0.43629729747772217;-0.05195208638906479;0.5012466907501221;0.5414451956748962;-0.0030521422158926725;0.4537583589553833;0.5391800403594971;0.002984544960781932;0.4989102780818939;0.7022861838340759;-0.001236196025274694;0.4572555720806122;0.6994252800941467;0.010761119425296783;0.48466403484344484;0.21287522614002227;-0.2220723032951355;0.5317755937576294;0.5716969966888428;-0.12548745423555374;0.42844564467668533;0.5614222288131714;-0.14765239506959915;0.495435098807017;0.8648325602213541;0.12195529416203499;0.4536038239796956;0.8601851065953573;0.13385773450136185;;vertical;
0.17;0.47881120443344116;0.23755668103694916;-0.21748635172843933;0.5223434567451477;0.32357627153396606;-0.07816196978092194;0.4386664927005768;0.315093070268631;-0.08624003082513809;0.5301976203918457;0.4376157224178314;-0.02818288840353489;0.42735573649406433;0.4363029897212982;-0.05143441632390022;0.5012460947036743;0.5414083003997803;-0.0031522929202765226;0.4537983238697052;0.5391771197319031;0.003085062140598893;0.4989398419857025;0.7023728489875793;-0.00015993371198419482;0.4572564959526062;0.6990403532981873;0.011337053962051868;0.48464899361133573;0.21282093077898026;-0.21737167686223985;0.5310714691877365;0.5716497600078583;-0.12316720187664032;0.4287152513861656;0.5616439878940582;-0.14717230014503002;0.49542030692100525;0.8648106654485067;0.12118333578109741;0.4535779356956482;0.86019895474116;0.13194733361403146;;vertical;
0.2;0.4787804186344147;0.2373930811882019;-0.21626965701580048;0.5223283767700195;0.32345688343048096;-0.07599480450153351;0.4386655390262604;0.3150874376296997;-0.08228623121976852;0.5299607515335083;0.43743401765823364;-0.026574766263365746;0.42735353112220764;0.4362623393535614;-0.04856070876121521;0.501253604888916;0.5410515666007996;-0.003280384000390768;0.45396357774734497;0.5390056371688843;0.0032157672103494406;0.4989601969718933;0.7023626565933228;-0.00010766384366434067;0.4572109580039978;0.6987117528915405;0.012065252289175987;0.4846287190914154;0.2127241998910904;-0.2161104053258896;0.5307004451751709;0.5711630582809448;-0.12251373566687107;0.4290508031845093;0.5616493672132492;-0.14578287675976753;0.4954024056593577;0.86453777551651;0.12099187200268109;0.4535488287607829;0.8601666291554769;0.13086087008317313;;vertical;
0.23;0.47869589924812317;0.23703907430171967;-0.21514122188091278;0.5222956538200378;0.3232407569885254;-0.0745299905538559;0.4386652708053589;0.3150731921195984;-0.07805315405130386;0.5297790169715881;0.43746089935302734;-0.026849301531910896;0.42734387516975403;0.4358118772506714;-0.046049270778894424;0.5012876391410828;0.5408223867416382;-0.003684228053316474;0.4541064202785492;0.5389608144760132;0.003622745629400015;0.49896860122680664;0.7023435831069946;0.0002904247376136482;0.4571743309497833;0.6985620856285095;0.013301311060786247;0.4845776349306107;0.21250491291284562;-0.2147117406129837;0.5303162038326263;0.5709017068147659;-0.1238369382917881;0.42932672053575516;0.5616456568241119;-0.14503849111497402;0.49538654088974;0.864075779914856;0.1199899526933829;0.4535163740317027;0.8600420554478964;0.13134788597623506;;vertical;
0.27;0.4785235524177551;0.2364826798439026;-0.20765350759029388;0.5221172571182251;0.3225209414958954;-0.07104382663965225;0.4386898875236511;0.3149805963039398;-0.07286984473466873;0.5293427109718323;0.43725675344467163;-0.02414785698056221;0.42731672525405884;0.43490418791770935;-0.04269740730524063;0.5013432502746582;0.5402162075042725;-0.003913826309144497;0.45418912172317505;0.5386244654655457;0.0038532086182385683;0.4989691972732544;0.7023091912269592;0.0005363621166907251;0.4571436643600464;0.6985295414924622;0.013801747933030128;0.48447759747505187;0.21208052039146424;-0.20683818459510803;0.5303307622671127;0.5701447874307632;-0.12116659618914127;0.42935139685869217;0.5611933320760727;-0.1416187882423401;0.49536799391110736;0.8634924093882242;0.11948821817835172;0.45351168513298035;0.8595646023750305;0.13418482740720114;;vertical;
0.3;0.4784838557243347;0.23544920980930328;-0.20442131161689758;0.5217006802558899;0.3213874101638794;-0.06878334283828735;0.43881314992904663;0.31487396359443665;-0.0714094266295433;0.5289233922958374;0.4359951615333557;-0.02142535336315632;0.42710044980049133;0.4344654679298401;-0.04148994758725166;0.5013445019721985;0.5397742986679077;-0.003886861028149724;0.4542199969291687;0.5379886031150818;0.0038267727941274643;0.49897679686546326;0.7017310857772827;0.00037214942858554423;0.45717617869377136;0.6979917287826538;0.013662734068930149;0.48443845510482786;0.2113751158118248;-0.20348582565784454;0.531358003616333;0.5676524937152863;-0.12029059790074825;0.42700081318616867;0.5595151782035828;-0.14120008051395416;0.49537105361620587;0.8630642096201578;0.11922294273972511;0.4536171058813731;0.8591905832290649;0.1332516446709633;;vertical;
0.33;0.47843363881111145;0.2344425767660141;-0.19704990088939667;0.5214460492134094;0.32048988342285156;-0.06323433667421341;0.43902096152305603;0.3147433400154114;-0.06638438999652863;0.5292183756828308;0.43525388836860657;-0.01606547273695469;0.42610180377960205;0.4312582015991211;-0.03795493394136429;0.5016140937805176;0.5397051572799683;-0.003885192796587944;0.4544650614261627;0.5376243591308594;0.0038265406619757414;0.4990055561065674;0.7008818984031677;0.0005204590852372348;0.4573049247264862;0.697334349155426;0.013585822656750679;0.48433035910129546;0.21076517701148986;-0.19595696404576302;0.535760909318924;0.5659332573413849;-0.1168975867331028;0.4217895194888115;0.5554152578115463;-0.13934708945453167;0.49538537859916687;0.8625621596972147;0.1196023200949033;0.45369525750478107;0.8587642312049866;0.1335200990239779;;vertical;
