segundo;landmark_10_x;landmark_10_y;landmark_10_z;landmark_11_x;landmark_11_y;landmark_11_z;landmark_12_x;landmark_12_y;landmark_12_z;landmark_13_x;landmark_13_y;landmark_13_z;landmark_14_x;landmark_14_y;landmark_14_z;landmark_23_x;landmark_23_y;landmark_23_z;landmark_24_x;landmark_24_y;landmark_24_z;landmark_25_x;landmark_25_y;landmark_25_z;landmark_26_x;landmark_26_y;landmark_26_z;cara_prom_x;cara_prom_y;cara_prom_z;mano_izquierda_prom_x;mano_izquierda_prom_y;mano_izquierda_prom_z;mano_derecha_prom_x;mano_derecha_prom_y;mano_derecha_prom_z;pie_izquierdo_prom_x;pie_izquierdo_prom_y;pie_izquierdo_prom_z;pie_derecho_prom_x;pie_derecho_prom_y;pie_derecho_prom_z;Etiqueta
0.03;0.5777781009674072;0.28262218832969666;-0.2549339234828949;0.631205141544342;0.36063316464424133;-0.09675894677639008;0.5410715341567993;0.35377562046051025;-0.11699354648590088;0.6432923078536987;0.4901185631752014;-0.041311681270599365;0.5326797962188721;0.4836809039115906;-0.08194366842508316;0.6084903478622437;0.6098390817642212;0.008298493921756744;0.5596339702606201;0.6059635281562805;-0.008365083485841751;0.5990641117095947;0.7715235352516174;0.019657233729958534;0.5566297173500061;0.7822926044464111;0.020649418234825134;0.5861647725105286;0.25475902706384657;-0.25939236134290694;0.6341781765222549;0.6171057671308517;-0.16181310638785362;0.537776455283165;0.6217278987169266;-0.19550981372594833;0.5899623433748881;0.9333977103233337;0.24495668212572733;0.5630029241243998;0.927181084950765;0.23029413322607675;alejandose
0.07;0.5780977010726929;0.28103819489479065;-0.2363763451576233;0.6313292384147644;0.3605884909629822;-0.09502901136875153;0.5411680936813354;0.3539825677871704;-0.0981774777173996;0.6432409286499023;0.49017614126205444;-0.050190992653369904;0.5327844619750977;0.484333872795105;-0.06416983157396317;0.6086850166320801;0.6096965670585632;0.006339681800454855;0.5598147511482239;0.60604327917099;-0.006367781665176153;0.599088728427887;0.768333375453949;0.019635949283838272;0.5567327737808228;0.774580717086792;0.01990155503153801;0.5863245069980622;0.252559657394886;-0.2394419088959694;0.6339908093214035;0.617632120847702;-0.18057046085596085;0.5374669134616852;0.6231483370065689;-0.17767120897769928;0.5899646282196045;0.9340474406878153;0.2142966389656067;0.5623199939727783;0.9283196330070496;0.19717134783665338;alejandose
0.1;0.578319787979126;0.280131459236145;-0.23265784978866577;0.631440281867981;0.3605036735534668;-0.09270549565553665;0.5412470102310181;0.35410603880882263;-0.09450752288103104;0.6432180404663086;0.4902089536190033;-0.050422489643096924;0.5328117609024048;0.484686017036438;-0.06113136187195778;0.6089034676551819;0.6093884706497192;0.005431892815977335;0.5600195527076721;0.6060447692871094;-0.005444650538265705;0.5991177558898926;0.7664695382118225;0.0187972579151392;0.5568784475326538;0.7713653445243835;0.017519446089863777;0.5864156603813171;0.25130553394556043;-0.2354958862066269;0.6339512765407562;0.6180669218301773;-0.18074023723602295;0.5373674631118774;0.6238262504339218;-0.1746373176574707;0.5899569988250732;0.9343917965888977;0.2060032288233439;0.5619338750839233;0.929009477297465;0.18715297927459082;alejandose
0.13;0.5786084532737732;0.2794628143310547;-0.22969914972782135;0.6314845085144043;0.36041972041130066;-0.08969247341156006;0.5412998199462891;0.3542436957359314;-0.09299693256616592;0.6432167887687683;0.49021199345588684;-0.04943083971738815;0.5328131318092346;0.4848545789718628;-0.060689087957143784;0.6091480851173401;0.6090745329856873;0.005264085251837969;0.560304582118988;0.6060148477554321;-0.005273244809359312;0.5991681814193726;0.7657482028007507;0.018856720998883247;0.5569429993629456;0.7692567706108093;0.016795415431261063;0.5865086913108826;0.25058003813028334;-0.23234870731830598;0.6339176893234253;0.6180070340633392;-0.17873164266347885;0.5372463464736938;0.6240726411342621;-0.1737404391169548;0.5899678667386373;0.9349314371744791;0.20625050365924835;0.5616170167922974;0.929412305355072;0.18664614856243134;alejandose
0.17;0.5787985920906067;0.2789367735385895;-0.23281635344028473;0.6314974427223206;0.3603655695915222;-0.09023618698120117;0.5413252115249634;0.354324609041214;-0.0952940434217453;0.6432057619094849;0.4902119040489197;-0.04965286701917648;0.5328773856163025;0.48489248752593994;-0.062495000660419464;0.6093477010726929;0.6086747050285339;0.0049554817378520966;0.5605254769325256;0.6059818863868713;-0.0049599213525652885;0.5992576479911804;0.764828622341156;0.017530206590890884;0.5569857358932495;0.7686721086502075;0.0161866657435894;0.5865736126899719;0.25007876455783845;-0.2356441304087639;0.633641853928566;0.6178864538669586;-0.17889808490872383;0.5372171550989151;0.6240326315164566;-0.17615534365177155;0.5899862249692281;0.9350918134053549;0.20455793042977652;0.5615595181783041;0.9295719663302103;0.18754958609739938;alejandose
0.2;0.5790101289749146;0.2786603271961212;-0.23370014131069183;0.6315124034881592;0.3603089153766632;-0.09041079878807068;0.5413204431533813;0.35441648960113525;-0.09589460492134094;0.6432219743728638;0.4902666509151459;-0.04918711259961128;0.5328944325447083;0.4849608242511749;-0.06309115886688232;0.6095328330993652;0.6086353659629822;0.004744445905089378;0.5605975389480591;0.6059891581535339;-0.004748125560581684;0.5993050336837769;0.7643792033195496;0.017534755170345306;0.5570581555366516;0.7683355808258057;0.016334231942892075;0.5866470694541931;0.24977112859487532;-0.23632535487413406;0.633684366941452;0.6188272833824158;-0.17743461579084396;0.5371846705675125;0.6239656656980515;-0.17672030627727509;0.5899720986684164;0.9352046847343445;0.20663813749949136;0.5615299741427103;0.9296725988388062;0.1902700737118721;alejandose
0.23;0.5791775584220886;0.2785188853740692;-0.22935768961906433;0.6315159201622009;0.36020052433013916;-0.08855348825454712;0.5413184762001038;0.3545088768005371;-0.09133199602365494;0.6432145833969116;0.49026450514793396;-0.04901900887489319;0.5328971147537231;0.4849770963191986;-0.05962108075618744;0.609684944152832;0.6084829568862915;0.004275833256542683;0.5606781840324402;0.6059442758560181;-0.004276743624359369;0.5993397235870361;0.763823390007019;0.017397629097104073;0.5571247935295105;0.7680677175521851;0.01672140508890152;0.5866963505744934;0.24956792145967482;-0.23151507675647737;0.633448988199234;0.6191394031047821;-0.17988435178995132;0.5370727777481079;0.6237474828958511;-0.17417721450328827;0.5899504820505778;0.935296376546224;0.2021228720744451;0.561501701672872;0.9296985467274984;0.19098883122205734;alejandose
0.27;0.5792746543884277;0.27834856510162354;-0.22225168347358704;0.6315145492553711;0.360140323638916;-0.08163301646709442;0.5413190126419067;0.3545438349246979;-0.08556371182203293;0.6431485414505005;0.4902496933937073;-0.044581443071365356;0.5328959822654724;0.4849824607372284;-0.0559522919356823;0.6097297072410583;0.6084707379341125;0.004001381807029247;0.5606967806816101;0.6059443950653076;-0.0040009040385484695;0.599355161190033;0.7637245059013367;0.01534042228013277;0.557133674621582;0.7683759927749634;0.016804270446300507;0.5867131650447845;0.2493975877761841;-0.2240753024816513;0.6330846548080444;0.6192974150180817;-0.1790546476840973;0.5370573997497559;0.623694971203804;-0.17135706171393394;0.5899295012156168;0.935430626074473;0.20219579339027405;0.5614499449729919;0.9298068682352701;0.19180965423583984;alejandose
0.3;0.579433262348175;0.27826839685440063;-0.21821701526641846;0.6314737796783447;0.3600524961948395;-0.07826242595911026;0.5413363575935364;0.3545485734939575;-0.08348522335290909;0.6429865956306458;0.49018165469169617;-0.04150547459721565;0.5328928232192993;0.48497793078422546;-0.054710738360881805;0.6097618937492371;0.6083696484565735;0.0038496190682053566;0.5607351660728455;0.605939507484436;-0.003848783439025283;0.5993900895118713;0.7636288404464722;0.01249225065112114;0.5571475625038147;0.7685139179229736;0.0163066778331995;0.5867559492588044;0.24937219470739364;-0.21996177285909652;0.6326477974653244;0.6194342523813248;-0.1778343990445137;0.537028893828392;0.623612254858017;-0.1700788028538227;0.5899062951405843;0.9357149600982666;0.19818157951037088;0.5614482164382935;0.929771363735199;0.18919170399506888;alejandose
0.33;0.5796770453453064;0.2781781256198883;-0.21283598244190216;0.6313978433609009;0.3599280118942261;-0.07204737514257431;0.5413320064544678;0.35459429025650024;-0.08109451085329056;0.6428315043449402;0.4899964928627014;-0.03426678478717804;0.5328913331031799;0.48499855399131775;-0.053894367069005966;0.6097720265388489;0.608310341835022;0.0038705263286828995;0.5607508420944214;0.6059406995773315;-0.003872068366035819;0.5994545817375183;0.7636608481407166;0.011667951010167599;0.5571501851081848;0.7686682343482971;0.01607617177069187;0.5868598461151123;0.24936321675777434;-0.2141863152384758;0.6324603408575058;0.6194594204425812;-0.1686975285410881;0.5370083153247833;0.6236167848110199;-0.1686437539756298;0.5898477633794149;0.9358030756314596;0.19808282951513925;0.5614338119824728;0.9296428561210632;0.18883185585339865;alejandose
