segundo;landmark_10_x;landmark_10_y;landmark_10_z;landmark_11_x;landmark_11_y;landmark_11_z;landmark_12_x;landmark_12_y;landmark_12_z;landmark_13_x;landmark_13_y;landmark_13_z;landmark_14_x;landmark_14_y;landmark_14_z;landmark_23_x;landmark_23_y;landmark_23_z;landmark_24_x;landmark_24_y;landmark_24_z;landmark_25_x;landmark_25_y;landmark_25_z;landmark_26_x;landmark_26_y;landmark_26_z;cara_prom_x;cara_prom_y;cara_prom_z;mano_izquierda_prom_x;mano_izquierda_prom_y;mano_izquierda_prom_z;mano_derecha_prom_x;mano_derecha_prom_y;mano_derecha_prom_z;pie_izquierdo_prom_x;pie_izquierdo_prom_y;pie_izquierdo_prom_z;pie_derecho_prom_x;pie_derecho_prom_y;pie_derecho_prom_z
0.03;0.44818416237831116;0.16092678904533386;-0.22428715229034424;0.5030431747436523;0.25780296325683594;-0.06338345259428024;0.40272024273872375;0.25465333461761475;-0.08239541202783585;0.5124452710151672;0.39048439264297485;-0.006118948105722666;0.38686278462409973;0.3993317484855652;-0.05535351485013962;0.48174870014190674;0.5272448658943176;0.0040663862600922585;0.42477545142173767;0.5274173021316528;-0.004141670186072588;0.476736456155777;0.7225450873374939;-0.01070887316018343;0.4304645359516144;0.7194756269454956;0.00777417654171586;0.4550442576408386;0.12927081063389778;-0.22414259016513824;0.5193098038434982;0.548340767621994;-0.1302503477782011;0.3921928331255913;0.5562518388032913;-0.1669859178364277;0.47438008586565655;0.9037315249443054;0.20596767465273538;0.4352210760116577;0.8980985085169474;0.1992760474483172
0.07;0.44820818305015564;0.16082380712032318;-0.20780226588249207;0.5029060244560242;0.25757667422294617;-0.05863014608621597;0.402728796005249;0.25415465235710144;-0.07119452953338623;0.5125895738601685;0.3902147114276886;-0.005808084271848202;0.3869253695011139;0.39923790097236633;-0.04618898034095764;0.48178884387016296;0.5271418690681458;0.002154458314180374;0.42482447624206543;0.5275186896324158;-0.0022114436142146587;0.47679218649864197;0.7214794158935547;-0.010697964578866959;0.4305025637149811;0.7193958759307861;0.008594305254518986;0.45502922534942625;0.12913777455687522;-0.20746463164687157;0.5197452753782272;0.5482342392206192;-0.1299064587801695;0.39184439182281494;0.5558395981788635;-0.15711325407028198;0.4747955997784932;0.9042080044746399;0.17928838729858398;0.4358627299467723;0.9002538919448853;0.18020668625831604
0.1;0.4482543170452118;0.1607176512479782;-0.20860150456428528;0.5028999447822571;0.2575632929801941;-0.05875976011157036;0.402744323015213;0.2539116442203522;-0.07171358913183212;0.5127987861633301;0.39032089710235596;-0.005809638649225235;0.38700318336486816;0.39926961064338684;-0.0467693954706192;0.4818726181983948;0.5271041989326477;0.0010760168079286814;0.42493870854377747;0.5276491641998291;-0.0011256763245910406;0.47691619396209717;0.720917820930481;-0.010550216771662235;0.4305351972579956;0.7193836569786072;0.008953006938099861;0.45505534410476683;0.12904389798641205;-0.2081993728876114;0.5202493667602539;0.5480762869119644;-0.12906676530838013;0.3916642516851425;0.5557627826929092;-0.1582205332815647;0.47524229685465497;0.9048439860343933;0.1751906375090281;0.436319758494695;0.902157704035441;0.1745634451508522
0.13;0.4484630823135376;0.16067351400852203;-0.20662304759025574;0.5029117465019226;0.2575443983078003;-0.05712645500898361;0.40279221534729004;0.25374752283096313;-0.0703490599989891;0.5129615664482117;0.39024606347084045;-0.004881481174379587;0.3870916962623596;0.39927494525909424;-0.04544032737612724;0.4819146990776062;0.5270741581916809;0.0007524643442593515;0.42501765489578247;0.5277186036109924;-0.0007982279057614505;0.4770511984825134;0.7206836938858032;-0.010563813149929047;0.4305685758590698;0.7193613052368164;0.008917931467294693;0.45515582263469695;0.1289989560842514;-0.20628614276647567;0.5206169635057449;0.547199472784996;-0.12783992663025856;0.39146313816308975;0.5556960999965668;-0.15660707280039787;0.4754759867986043;0.9051454067230225;0.17454384764035544;0.4365508159001668;0.9032224416732788;0.1725504770874977
0.17;0.44870588183403015;0.16067448258399963;-0.207943394780159;0.5029902458190918;0.2575805187225342;-0.057379696518182755;0.4028419554233551;0.2536854147911072;-0.07072929292917252;0.513130247592926;0.3905084729194641;-0.004941718187183142;0.3871971666812897;0.39928102493286133;-0.045757733285427094;0.4820496439933777;0.5270578861236572;0.0007550744339823723;0.4251658618450165;0.5277666449546814;-0.0008005828713066876;0.47718414664268494;0.720294177532196;-0.00971270352602005;0.43064725399017334;0.7192621827125549;0.008843027986586094;0.45529198050498965;0.12904208824038504;-0.2077148862183094;0.5209473818540573;0.5471692234277725;-0.12785795331001282;0.39136262238025665;0.5554986745119095;-0.15749317035079002;0.4755735794703166;0.9051083922386169;0.1774778962135315;0.43671441078186035;0.9038433233896891;0.17330901821454367
0.2;0.4490281343460083;0.16073575615882874;-0.21791008114814758;0.5031093955039978;0.25781652331352234;-0.061843764036893845;0.4028604030609131;0.25365903973579407;-0.08095597475767136;0.5134232640266418;0.39139702916145325;-0.006234231870621443;0.3872619867324829;0.3993648886680603;-0.05602279677987099;0.4821402132511139;0.5269040465354919;0.0007807063520886004;0.425234854221344;0.5277675986289978;-0.0008284951909445226;0.47733789682388306;0.7198579907417297;-0.00739663653075695;0.4308369755744934;0.7190991044044495;0.008656431920826435;0.45549134016036985;0.1291280545294285;-0.2174284800887108;0.5213252305984497;0.54732745885849;-0.12868125550448895;0.39135369658470154;0.555500715970993;-0.17001593112945557;0.4757327238718669;0.9052638212839762;0.17689944555362067;0.43680475155512494;0.9041077295939127;0.17083329210678735
0.23;0.4493546485900879;0.16075068712234497;-0.22207482159137726;0.5032035708427429;0.25797927379608154;-0.0645238608121872;0.4028668701648712;0.2536589205265045;-0.0848245620727539;0.5136533975601196;0.39187759160995483;-0.007751286495476961;0.3872862756252289;0.3996630907058716;-0.05974145606160164;0.48220154643058777;0.5268169641494751;0.0008000904927030206;0.425266832113266;0.5277774930000305;-0.0008495755027979612;0.47749271988868713;0.7196117639541626;-0.006949483882635832;0.4310028851032257;0.7188872694969177;0.0077502052299678326;0.4556960254907608;0.12916975915431977;-0.22143809199333192;0.5215776562690735;0.5473259091377258;-0.1299093123525381;0.3913497030735016;0.5557089000940323;-0.17332549393177032;0.4760674436887105;0.9057527979214987;0.17279909551143646;0.43695807456970215;0.9043196439743042;0.16742909451325735
0.27;0.44945836067199707;0.16080228984355927;-0.2191750705242157;0.5032411813735962;0.258186936378479;-0.0628824234008789;0.402890682220459;0.25366246700286865;-0.08396695554256439;0.5137409567832947;0.39203375577926636;-0.007183979265391827;0.38734933733940125;0.4000318944454193;-0.059301771223545074;0.48223310708999634;0.5268035531044006;0.0009421114809811115;0.42529377341270447;0.5277953743934631;-0.0009887226624414325;0.47758862376213074;0.7193943858146667;-0.0067255254834890366;0.4311114251613617;0.7187774777412415;0.0065109385177493095;0.4557866662740707;0.12928186655044555;-0.2181636244058609;0.5216910988092422;0.547329768538475;-0.1295207031071186;0.39135145395994186;0.555770680308342;-0.17260735854506493;0.47624626755714417;0.9063551425933838;0.17008347809314728;0.4370603958765666;0.9046131571133932;0.16452916711568832
0.3;0.4494779407978058;0.16080030798912048;-0.21897931396961212;0.5032619833946228;0.2584618031978607;-0.06285666674375534;0.4029104709625244;0.25367504358291626;-0.08353180438280106;0.5138397812843323;0.39294004440307617;-0.0072555867955088615;0.38739511370658875;0.4002304971218109;-0.05893415957689285;0.48226022720336914;0.5268082022666931;0.0010738028213381767;0.42534780502319336;0.527886688709259;-0.001120317610912025;0.47769320011138916;0.7193714380264282;-0.00488766236230731;0.43129557371139526;0.7185906171798706;0.00652933306992054;0.4558255523443222;0.12931422218680383;-0.21780462563037872;0.5217104852199554;0.5486403256654739;-0.12922599166631699;0.3913588374853134;0.5557705610990524;-0.17163951694965363;0.47656253973642987;0.9067837595939636;0.16978584975004196;0.4371377229690552;0.904718816280365;0.16509491205215454
0.33;0.4495279788970947;0.16079621016979218;-0.19894221425056458;0.5031728744506836;0.2584984004497528;-0.05153593793511391;0.4029132127761841;0.25367701053619385;-0.07254504412412643;0.513796329498291;0.3929342031478882;-0.003492478746920824;0.3873957395553589;0.4003806412220001;-0.053053442388772964;0.482204407453537;0.5268409252166748;0.0015327837318181992;0.4253503680229187;0.5280131101608276;-0.001574361347593367;0.477709025144577;0.7194240093231201;-0.0050884997472167015;0.4314230680465698;0.7185347080230713;0.005031784530729055;0.45586233139038085;0.1293163813650608;-0.19722953513264657;0.5216332674026489;0.5491009801626205;-0.12580010294914246;0.39136385917663574;0.5557327121496201;-0.16245759651064873;0.476624329884847;0.9072829286257426;0.16095695147911707;0.43717676401138306;0.9049238562583923;0.15655039002497992
