segundo;landmark_10_x;landmark_10_y;landmark_10_z;landmark_11_x;landmark_11_y;landmark_11_z;landmark_12_x;landmark_12_y;landmark_12_z;landmark_13_x;landmark_13_y;landmark_13_z;landmark_14_x;landmark_14_y;landmark_14_z;landmark_23_x;landmark_23_y;landmark_23_z;landmark_24_x;landmark_24_y;landmark_24_z;landmark_25_x;landmark_25_y;landmark_25_z;landmark_26_x;landmark_26_y;landmark_26_z;cara_prom_x;cara_prom_y;cara_prom_z;mano_izquierda_prom_x;mano_izquierda_prom_y;mano_izquierda_prom_z;mano_derecha_prom_x;mano_derecha_prom_y;mano_derecha_prom_z;pie_izquierdo_prom_x;pie_izquierdo_prom_y;pie_izquierdo_prom_z;pie_derecho_prom_x;pie_derecho_prom_y;pie_derecho_prom_z;;Etiqueta;Vista
0.03;0.519331157207489;0.35769158601760864;-0.15659265220165253;0.5577716827392578;0.42793452739715576;-0.043420854955911636;0.4840744435787201;0.41886189579963684;-0.05320867896080017;0.5617212653160095;0.5335149765014648;-0.0033086356706917286;0.4714994728565216;0.5288658142089844;-0.03312673419713974;0.5408759713172913;0.6327604651451111;0.0024031265638768673;0.4973277449607849;0.6318575143814087;-0.0024228624533861876;0.5388349890708923;0.7769025564193726;0.01795680820941925;0.49938589334487915;0.7764697670936584;0.011964424513280392;0.524039363861084;0.3354416608810425;-0.1558577224612236;0.5625657439231873;0.6546919643878937;-0.08581411838531494;0.471887968480587;0.6498377770185471;-0.11272845976054668;0.5334070920944214;0.9157743056615194;0.12827716519435248;0.49867477019627887;0.9153680006663004;0.11233517279227574;;vertical;frontal
0.07;0.519291341304779;0.3583916127681732;-0.17954082787036896;0.5577212572097778;0.4279518723487854;-0.060467202216386795;0.48406901955604553;0.4199041724205017;-0.06706500053405762;0.5631974935531616;0.5336540341377258;-0.01716630719602108;0.47147461771965027;0.5304622054100037;-0.043054837733507156;0.5404995679855347;0.6301503777503967;0.0018029457423835993;0.49720627069473267;0.62932950258255;-0.0018327912548556924;0.5382369160652161;0.7754065990447998;0.009725211188197136;0.4994066655635834;0.7744722962379456;0.010048536583781242;0.5240478992462159;0.3358867198228836;-0.18039451986551286;0.5646425932645798;0.6546155959367752;-0.10256309993565083;0.47189275175333023;0.6497265100479126;-0.12497249245643616;0.5335269769032797;0.9156778454780579;0.1158895306289196;0.4986860950787862;0.9140545129776001;0.1120271769662698;;vertical;frontal
0.1;0.5192777514457703;0.35894104838371277;-0.17501474916934967;0.5575867891311646;0.42793524265289307;-0.05756586045026779;0.48406848311424255;0.4204966425895691;-0.06555736064910889;0.563834011554718;0.533499002456665;-0.015010553412139416;0.4714191257953644;0.5313423871994019;-0.04289650917053223;0.5401648283004761;0.6291338205337524;0.0016051271231845021;0.49712175130844116;0.6281148195266724;-0.0016373564722016454;0.5377396941184998;0.7740249037742615;0.008328959345817566;0.49941137433052063;0.7731479406356812;0.008707378059625626;0.5240495264530182;0.33617797791957854;-0.17571378499269485;0.566127598285675;0.6537036746740341;-0.09996662475168705;0.4717757850885391;0.649661049246788;-0.1241910569369793;0.5334450801213583;0.915333092212677;0.11105668048063914;0.4986940324306488;0.9129658937454224;0.10830021401246388;;vertical;frontal
0.13;0.5192313194274902;0.35937777161598206;-0.17206928133964539;0.5574822425842285;0.42790013551712036;-0.05585748702287674;0.4840618968009949;0.420832097530365;-0.06367669254541397;0.5642715096473694;0.5332666039466858;-0.01356979738920927;0.4713670611381531;0.5316116213798523;-0.04158515855669975;0.5399808883666992;0.628811240196228;0.0010440533515065908;0.4970730245113373;0.6275911927223206;-0.0010790897067636251;0.5375750064849854;0.7736157178878784;0.0071473694406449795;0.4994426965713501;0.7721877694129944;0.008845360018312931;0.5240464448928833;0.3364164769649506;-0.17273581624031067;0.5672207325696945;0.6524965316057205;-0.09814251214265823;0.4717148020863533;0.649517685174942;-0.12249420024454594;0.5334538022677103;0.915057897567749;0.11032994091510773;0.49865766366322833;0.9113944371541342;0.10858733082811038;;vertical;frontal
0.17;0.5192045569419861;0.35954275727272034;-0.170335590839386;0.5574103593826294;0.42783015966415405;-0.054851554334163666;0.4840615391731262;0.4210149347782135;-0.06266269832849503;0.5647119283676147;0.5329844951629639;-0.012782027013599873;0.4712737798690796;0.5317371487617493;-0.0412779301404953;0.5399167537689209;0.6282846331596375;0.0005256484146229923;0.4970472455024719;0.6269852519035339;-0.0005607071216218174;0.5375086665153503;0.7735143303871155;0.005681491456925869;0.4994507431983948;0.7716678380966187;0.008873010985553265;0.5240477621555328;0.3364858001470566;-0.17091565281152726;0.5680162161588669;0.6517352014780045;-0.09780907817184925;0.4716360494494438;0.6493572443723679;-0.12160495854914188;0.533472736676534;0.9149587353070577;0.10724974299470584;0.4985133707523346;0.910841703414917;0.10803592950105667;;vertical;frontal
0.2;0.5190865993499756;0.35967013239860535;-0.1682230532169342;0.5573865175247192;0.4277624189853668;-0.054511938244104385;0.4840613007545471;0.42103269696235657;-0.05998019501566887;0.564871072769165;0.5326398015022278;-0.012270594947040081;0.4711296260356903;0.5317184329032898;-0.03786030784249306;0.5399031043052673;0.6275175213813782;0.00010262392606819049;0.49704816937446594;0.6261623501777649;-0.00013599684461951256;0.5375128388404846;0.773452877998352;0.0037429779767990112;0.49944284558296204;0.7714531421661377;0.008705844171345234;0.5240128338336945;0.3364956617355347;-0.16939475163817405;0.5684364289045334;0.6510845422744751;-0.09753773920238018;0.4713108241558075;0.6490565985441208;-0.12061489187180996;0.533475399017334;0.9147574106852213;0.10517947748303413;0.49839840332667035;0.9104705651601156;0.10653893897930782;;vertical;frontal
0.23;0.5190131664276123;0.3597467839717865;-0.16674326360225677;0.5573623180389404;0.42762163281440735;-0.05394600331783295;0.4840485155582428;0.4210549592971802;-0.05847295746207237;0.5649718046188354;0.5320807099342346;-0.01182188093662262;0.4709237515926361;0.5317065715789795;-0.036207202821969986;0.5398959517478943;0.6269118785858154;-9,91E+10;0.4970751106739044;0.6256080865859985;6,62E+08;0.5375191569328308;0.7734385132789612;0.0022933022119104862;0.49945691227912903;0.7712934613227844;0.008300242014229298;0.5239948570728302;0.33650034964084624;-0.1680985428392887;0.5687477141618729;0.6506165564060211;-0.09696279652416706;0.47097907960414886;0.6488082110881805;-0.11989266611635685;0.5335010687510172;0.9148104190826416;0.10303256536523502;0.4983120659987132;0.9103659987449646;0.10514783610900243;;vertical;frontal
0.27;0.5189574956893921;0.3599049746990204;-0.16273611783981323;0.5573486089706421;0.4274287819862366;-0.050761595368385315;0.4840346574783325;0.4210534989833832;-0.05454488471150398;0.565026044845581;0.5315312743186951;-0.009570282883942127;0.47082316875457764;0.5316897630691528;-0.032429344952106476;0.5398638248443604;0.6265885233879089;-0.00047123769763857126;0.49707475304603577;0.6252208948135376;0.0004382350598461926;0.5375160574913025;0.7734495997428894;-0.0009108484955504537;0.4994710385799408;0.7712279558181763;0.007659874856472015;0.523982721567154;0.33655104637145994;-0.1640314504504204;0.5689369291067123;0.6503597497940063;-0.09672454558312893;0.47082750499248505;0.6485842317342758;-0.11693139746785164;0.5334681669871012;0.9148110151290894;0.10249672830104828;0.49826066692670185;0.9102906584739685;0.10518163690964381;;vertical;frontal
0.3;0.5189215540885925;0.36003953218460083;-0.1576097011566162;0.5573282837867737;0.42732805013656616;-0.047107942402362823;0.48401939868927;0.4210566282272339;-0.05021272599697113;0.5651224851608276;0.5311920642852783;-0.007349622901529074;0.47073906660079956;0.5316401124000549;-0.028816664591431618;0.5398603081703186;0.6263245344161987;-0.001208239933475852;0.49711158871650696;0.6249729990959167;0.0011773227015510201;0.5375193953514099;0.7734664082527161;-0.0024028439074754715;0.4995559751987457;0.7710708975791931;0.007717072498053312;0.5239741086959839;0.3365992307662964;-0.1584964357316494;0.5690925568342209;0.6499705761671066;-0.0958006139844656;0.47065363079309464;0.6483134925365448;-0.11388015747070312;0.5334358612696329;0.9147653977076212;0.09873516981800397;0.4982418119907379;0.9101598262786865;0.1045701193312804;;vertical;frontal
0.33;0.5188149809837341;0.360055536031723;-0.15792593359947205;0.5573113560676575;0.4271460175514221;-0.04763444513082504;0.4839635193347931;0.42105647921562195;-0.051131848245859146;0.5651764869689941;0.5309244990348816;-0.007531068753451109;0.47064292430877686;0.5316270589828491;-0.0295499786734581;0.5398585796356201;0.6260833144187927;-0.001716119353659451;0.49711915850639343;0.6247836947441101;0.0016812500543892384;0.5375153422355652;0.7734819054603577;-0.0030529536306858063;0.49959853291511536;0.7710132002830505;0.00777512276545167;0.5239467859268189;0.33660348057746886;-0.1590995967388153;0.5690987855195999;0.6498096287250519;-0.09603563137352467;0.47061409801244736;0.6482952684164047;-0.11405650898814201;0.5333233078320821;0.9146780967712402;0.09918662160634995;0.4982259472211202;0.9099831183751425;0.10488505413134892;;vertical;frontal
