segundo;landmark_10_x;landmark_10_y;landmark_10_z;landmark_11_x;landmark_11_y;landmark_11_z;landmark_12_x;landmark_12_y;landmark_12_z;landmark_13_x;landmark_13_y;landmark_13_z;landmark_14_x;landmark_14_y;landmark_14_z;landmark_23_x;landmark_23_y;landmark_23_z;landmark_24_x;landmark_24_y;landmark_24_z;landmark_25_x;landmark_25_y;landmark_25_z;landmark_26_x;landmark_26_y;landmark_26_z;cara_prom_x;cara_prom_y;cara_prom_z;mano_izquierda_prom_x;mano_izquierda_prom_y;mano_izquierda_prom_z;mano_derecha_prom_x;mano_derecha_prom_y;mano_derecha_prom_z;pie_izquierdo_prom_x;pie_izquierdo_prom_y;pie_izquierdo_prom_z;pie_derecho_prom_x;pie_derecho_prom_y;pie_derecho_prom_z;;Etiqueta
0.03;0.4819391965866089;0.40411895513534546;-0.24745848774909973;0.5225030779838562;0.4561777710914612;-0.11540213227272034;0.4548999071121216;0.4703921377658844;-0.10147812962532043;0.5354499816894531;0.5514135360717773;-0.0662846639752388;0.4493076801300049;0.5683738589286804;-0.052063826471567154;0.5154683589935303;0.6380274295806885;-0.005715742241591215;0.47667384147644043;0.6395604610443115;0.00564964534714818;0.5149962902069092;0.7832101583480835;-0.009259497746825218;0.4827955961227417;0.7837110757827759;0.003793710144236684;0.4871420443058014;0.38481583297252653;-0.2511848330497742;0.5424847304821014;0.6578479260206223;-0.15426857769489288;0.4330151528120041;0.6709934026002884;-0.14042041078209877;0.5183401703834534;0.9248827695846558;0.07807826685408752;0.4843089481194814;0.9272636572519938;0.08344084148605664;;vertical
0.07;0.4822614789009094;0.40376147627830505;-0.25211331248283386;0.5225006341934204;0.45587968826293945;-0.1168641671538353;0.45511841773986816;0.47024059295654297;-0.10889217257499695;0.5352762937545776;0.550263524055481;-0.06671667098999023;0.44943109154701233;0.5670598745346069;-0.060232505202293396;0.5154501795768738;0.6368277668952942;-0.003569928929209709;0.4767123758792877;0.6391808390617371;0.0035057261120527983;0.515060544013977;0.7831353545188904;-0.007991309277713299;0.4828402101993561;0.7834325432777405;0.0004619699320755899;0.4873176723718643;0.3842744052410126;-0.2562477722764015;0.5428629368543625;0.6559422165155411;-0.15275532007217407;0.4325818791985512;0.6708972752094269;-0.1451184805482626;0.520350714524587;0.9261317849159241;0.06391396346346785;0.48431360721588135;0.9272802869478861;0.06981615566958983;;vertical
0.1;0.48253217339515686;0.4036901891231537;-0.2503509819507599;0.5225083231925964;0.45566949248313904;-0.11028282344341278;0.4554072618484497;0.46997562050819397;-0.10814392566680908;0.5352509617805481;0.5477764010429382;-0.06232563406229019;0.44943612813949585;0.5647750496864319;-0.060870684683322906;0.515561044216156;0.6368309855461121;0.0001594895584275946;0.4770796000957489;0.6392427682876587;-0.00020910754392389208;0.51645427942276;0.7832390666007996;-0.004724364262074232;0.4829466938972473;0.7841014266014099;-0.0053396462462842464;0.48760358393192293;0.3842218816280365;-0.25465830117464067;0.5447786152362823;0.6480367928743362;-0.14914744347333908;0.4314802438020706;0.670727089047432;-0.1450127176940441;0.5252107779184977;0.9254999756813049;0.04882085913171371;0.4844903349876404;0.9280406634012858;0.05142994411289692;;vertical
0.13;0.48388928174972534;0.4036902189254761;-0.2768860161304474;0.5226991176605225;0.45569851994514465;-0.12353841960430145;0.4559192955493927;0.469976007938385;-0.13754013180732727;0.5358307957649231;0.5485559701919556;-0.07350655645132065;0.4487956464290619;0.5648813247680664;-0.09570695459842682;0.5160424113273621;0.6368358135223389;0.006362267769873142;0.4775730073451996;0.6393497586250305;-0.006413368508219719;0.5206311941146851;0.7829383015632629;0.00924301240593195;0.48294955492019653;0.7842137217521667;-0.009059812873601913;0.4887778729200363;0.3841805845499039;-0.28020407259464264;0.5525548160076141;0.6484275907278061;-0.15474306792020798;0.4272599592804909;0.6726884990930557;-0.17800648882985115;0.5282061894734701;0.9227766195933024;0.05782747043607136;0.4842316210269928;0.9280616243680319;0.052738696647187076;;vertical
0.17;0.48562100529670715;0.4041617214679718;-0.2674427032470703;0.5227802395820618;0.4547690153121948;-0.12299272418022156;0.4563842713832855;0.4704418480396271;-0.13166260719299316;0.5367096066474915;0.5453965067863464;-0.07259010523557663;0.44771313667297363;0.5655555129051208;-0.08986768871545792;0.5168061256408691;0.6372718214988708;0.007994984276592731;0.47802266478538513;0.6403244733810425;-0.00804551225155592;0.5276117324829102;0.7822089791297913;0.013692090287804604;0.48283153772354126;0.7843247056007385;-0.008806046098470688;0.4902322471141815;0.3843592703342438;-0.2710453554987907;0.556344211101532;0.6410881727933884;-0.15204112231731415;0.4237227961421013;0.675035759806633;-0.17048678547143936;0.5306683381398519;0.9185523788134257;0.06329473139097293;0.4838575025399526;0.9282712936401367;0.05177224613726139;;vertical
0.2;0.48842933773994446;0.40494364500045776;-0.2672118842601776;0.5231289863586426;0.4543147683143616;-0.12168044596910477;0.45701611042022705;0.47072651982307434;-0.1320800632238388;0.5395485758781433;0.54405277967453;-0.07740646600723267;0.44561105966567993;0.5672273635864258;-0.09506898373365402;0.5180184245109558;0.6381617188453674;0.008833383210003376;0.4788178503513336;0.641566812992096;-0.00887974351644516;0.5322858095169067;0.7809169292449951;0.014909728430211544;0.4827587902545929;0.7844048142433167;-0.007563233375549316;0.4926509827375412;0.38497956097126007;-0.27017091810703275;0.5661652684211731;0.6280140727758408;-0.17859741672873497;0.4208560734987259;0.6760441213846207;-0.1766248494386673;0.533342162768046;0.9145830472310384;0.06619287716845672;0.4835672577222188;0.9283581574757894;0.0540573401376605;;vertical
0.23;0.4915083348751068;0.40553662180900574;-0.252936989068985;0.5236603021621704;0.4530775249004364;-0.0997222512960434;0.4578947126865387;0.4708422124385834;-0.1270211637020111;0.5424755811691284;0.5388404726982117;-0.05426223948597908;0.44358670711517334;0.5672646760940552;-0.08774183690547943;0.5190536379814148;0.6387569904327393;0.013291398994624615;0.4796796143054962;0.6426282525062561;-0.013329897075891495;0.5351147055625916;0.7794621586799622;0.022477056831121445;0.4828646183013916;0.7846382260322571;-0.011542942374944687;0.4952439069747925;0.3853424549102783;-0.254606032371521;0.5742848962545395;0.6202329844236374;-0.15837938711047173;0.41795390099287033;0.6754121482372284;-0.17217451333999634;0.5357441504796346;0.9119957685470581;0.07201916227738063;0.4831382830937703;0.9287450710932413;0.04352416160206;;vertical
0.27;0.49473777413368225;0.40584561228752136;-0.2577030658721924;0.524969756603241;0.4522971212863922;-0.10106074810028076;0.46000805497169495;0.4708690345287323;-0.13101965188980103;0.5469270944595337;0.5358934998512268;-0.05450471118092537;0.4415375292301178;0.5667695999145508;-0.09793460369110107;0.5204914212226868;0.6387825012207031;0.0168008953332901;0.48119184374809265;0.642609179019928;-0.0168421883136034;0.5364838242530823;0.7774994969367981;0.022549208253622055;0.48333996534347534;0.7845108509063721;-0.017960363999009132;0.49825756549835204;0.3854442536830902;-0.25828328877687456;0.5860284268856049;0.6150280237197876;-0.15767110139131546;0.41221002489328384;0.6715013235807419;-0.18100691214203835;0.53646320104599;0.9121874968210856;0.07175500132143497;0.4828154345353444;0.9290053844451904;0.035112921769420304;;vertical
0.3;0.498939573764801;0.40701282024383545;-0.25596216320991516;0.5261688828468323;0.45146459341049194;-0.08920184522867203;0.46266379952430725;0.4708757698535919;-0.12956610321998596;0.5506502389907837;0.5304297804832458;-0.04782538115978241;0.4398607909679413;0.5666104555130005;-0.09771432727575302;0.521710991859436;0.6390174031257629;0.02109500579535961;0.4829994738101959;0.6425806283950806;-0.021132156252861023;0.5372830033302307;0.7765699625015259;0.02931966446340084;0.48401832580566406;0.7841655611991882;-0.018672877922654152;0.5022011190652848;0.38613931834697723;-0.2556157737970352;0.5941008180379868;0.5991284400224686;-0.1598682627081871;0.40578171610832214;0.6671567112207413;-0.17602404206991196;0.5364265044530233;0.9127454360326132;0.07917415288587411;0.48267464836438495;0.9289991855621338;0.04126042624314626;;vertical
0.33;0.5036288499832153;0.4069739878177643;-0.20745794475078583;0.5281619429588318;0.45050913095474243;-0.048383135348558426;0.4669150710105896;0.4697076976299286;-0.1044047474861145;0.5535951852798462;0.5233048796653748;-0.0024784354027360678;0.439659059047699;0.5630462765693665;-0.08114878088235855;0.523222029209137;0.6393868923187256;0.02418888732790947;0.4853670299053192;0.6425512433052063;-0.02421044558286667;0.5364276170730591;0.7764741778373718;0.03235388547182083;0.484905481338501;0.7838078737258911;-0.027377590537071228;0.50640849173069;0.386140176653862;-0.2064640074968338;0.6005029231309891;0.576592355966568;-0.11029919236898422;0.4031660780310631;0.6584406048059464;-0.1475287228822708;0.5363391836484274;0.9128403464953104;0.0794730664541324;0.4825724959373474;0.929034948348999;0.029118371506532032;;girando
