segundo,landmark_10_x,landmark_10_y,landmark_10_z,landmark_11_x,landmark_11_y,landmark_11_z,landmark_12_x,landmark_12_y,landmark_12_z,landmark_13_x,landmark_13_y,landmark_13_z,landmark_14_x,landmark_14_y,landmark_14_z,landmark_23_x,landmark_23_y,landmark_23_z,landmark_24_x,landmark_24_y,landmark_24_z,landmark_25_x,landmark_25_y,landmark_25_z,landmark_26_x,landmark_26_y,landmark_26_z,cara_prom_x,cara_prom_y,cara_prom_z,mano_izquierda_prom_x,mano_izquierda_prom_y,mano_izquierda_prom_z,mano_derecha_prom_x,mano_derecha_prom_y,mano_derecha_prom_z,pie_izquierdo_prom_x,pie_izquierdo_prom_y,pie_izquierdo_prom_z,pie_derecho_prom_x,pie_derecho_prom_y,pie_derecho_prom_z,Etiqueta
0.03,0.4909805655479431,0.3250458538532257,-0.1627489477396011,0.4777643084526062,0.3641850650310516,0.0084625128656625,0.4669132232666015,0.359315276145935,-0.2341005206108093,0.4843263030052185,0.4524379670619964,0.0558663196861743,0.4714008867740631,0.4576775729656219,-0.2624956369400024,0.4702104032039642,0.5226107835769653,0.0755222663283348,0.4657800197601318,0.5230855941772461,-0.075657919049263,0.4650655686855316,0.6438373923301697,0.142469972372055,0.4650176763534546,0.6522812247276306,-0.0266140941530466,0.4930052518844604,0.3039714395999908,-0.1547022342681884,0.4998067170381546,0.5360907167196274,0.0122158654266968,0.4957795813679695,0.5541480034589767,-0.2688207104802131,0.4676241974035899,0.7607728044191996,0.2341733922561009,0.4732633928457896,0.7835278908411661,0.0312507782752315,vertical
0.07,0.492022842168808,0.3255545496940613,-0.1584488600492477,0.4781556725502014,0.3644890785217285,0.0088390177115798,0.4666882753372192,0.3621915280818939,-0.2352056354284286,0.483633428812027,0.4530164897441864,0.0547999739646911,0.4716874957084656,0.4605897068977356,-0.2624952793121338,0.4701977372169494,0.5229977965354919,0.0760622024536132,0.4648787975311279,0.5237739086151123,-0.0761932805180549,0.4648123681545257,0.6428364515304565,0.1407505869865417,0.4644771218299866,0.651333749294281,-0.0213607363402843,0.4935152232646942,0.3053543150424957,-0.1489842131733894,0.4996529966592788,0.5355387777090073,0.0140790235309395,0.4959821403026581,0.5551861822605133,-0.2669051587581634,0.4671845535437266,0.7595217426617941,0.2264192352692286,0.4730924169222514,0.7820592721303304,0.045173948785911,vertical
0.1,0.494458258152008,0.3264216780662536,-0.158733531832695,0.4785289466381073,0.3643454909324646,0.0076839136891067,0.4668073356151581,0.3641937673091888,-0.2359990924596786,0.4821483790874481,0.4530811011791229,0.0517414659261703,0.4728489220142364,0.4629736840724945,-0.2618713080883026,0.4697745442390442,0.5231031775474548,0.0760577842593193,0.4641303718090057,0.5242934226989746,-0.0761892199516296,0.4640267491340637,0.6425143480300903,0.1369800567626953,0.4638829529285431,0.6510515213012695,-0.0206435602158308,0.4954358279705048,0.3067086160182953,-0.1499012015759944,0.4988776221871376,0.5351582914590836,0.016120754648,0.4962605535984039,0.5564111620187759,-0.2630040571093559,0.466248740752538,0.7592712243398031,0.2161410450935363,0.4730714857578277,0.7814839879671732,0.0444248733110725,vertical
0.13,0.4974018633365631,0.3286372423171997,-0.1438976377248764,0.4784797132015228,0.3641689121723175,0.0179098341614007,0.4697408974170685,0.3648988902568817,-0.2273577153682708,0.4772123396396637,0.4526574909687042,0.0549487583339214,0.4740812182426452,0.4631377160549164,-0.2525349855422973,0.4682528376579284,0.5231005549430847,0.0766664519906044,0.4641669988632202,0.5244176983833313,-0.0767857283353805,0.4632095098495483,0.6423208713531494,0.134334459900856,0.4636478722095489,0.6508179903030396,-0.0232842378318309,0.4981507092714309,0.3090194553136826,-0.1338753677904605,0.4959031268954277,0.5353007614612579,0.0230882745236158,0.4964785650372505,0.5569032281637192,-0.2502370662987232,0.4661051332950592,0.7590437332789103,0.2062024573485056,0.4731497267882029,0.7805840969085693,0.0311950150256355,vertical
0.17,0.5000917911529541,0.3314968645572662,-0.1447274535894394,0.4795640110969543,0.3641673028469085,0.0163403302431106,0.4712087213993072,0.3658973574638366,-0.2293792515993118,0.4772253930568695,0.4520243704319,0.0532326623797416,0.4747714400291443,0.4629565477371216,-0.2534902989864349,0.4677836000919342,0.5227989554405212,0.0766745209693908,0.46334108710289,0.5242335796356201,-0.0767916887998581,0.4628104865550995,0.640745997428894,0.1327405124902725,0.4632360339164734,0.6497889161109924,-0.029334545135498,0.5010956764221192,0.3119227379560471,-0.1378011882305145,0.4956513047218323,0.5347508192062378,0.0212816640269011,0.4964732676744461,0.558012068271637,-0.253999151289463,0.4657899737358093,0.7578873038291931,0.206046591202418,0.4732730090618133,0.779516875743866,0.0159280349810918,vertical
0.2,0.5025119781494141,0.3337425291538238,-0.1492165774106979,0.4801090657711029,0.3642050921916961,0.0150824477896094,0.4740715026855469,0.3675542771816253,-0.2304296344518661,0.4769224226474762,0.4518807530403137,0.0511598661541938,0.4761550724506378,0.4645060896873474,-0.2544325292110443,0.4662274718284607,0.5226356983184814,0.0776383727788925,0.4631090462207794,0.5242303013801575,-0.0777412429451942,0.4622301757335663,0.640061616897583,0.1341190934181213,0.463009238243103,0.6497499942779541,-0.0299313496798276,0.5042897433042526,0.3145781546831131,-0.1398357212543487,0.493326835334301,0.5343224853277206,0.0199932949617505,0.4964376837015152,0.5593077838420868,-0.2567183971405029,0.4648639559745788,0.7561525702476501,0.2120167563358942,0.4732957681020101,0.7784043351809183,0.0161342894037564,vertical
0.23,0.506661057472229,0.3353840410709381,-0.1513508707284927,0.4814084470272064,0.3641907870769501,0.0143567966297268,0.4777880012989044,0.3679625391960144,-0.2331413030624389,0.4768112599849701,0.4518804252147674,0.0493955425918102,0.4775910377502441,0.4649776518344879,-0.2561496496200561,0.4652473628520965,0.5218364000320435,0.0787194371223449,0.4630227386951446,0.5230804085731506,-0.0788261741399765,0.4619748592376709,0.6390183568000793,0.1438493281602859,0.462355226278305,0.6489428877830505,-0.0282461959868669,0.5090512484312057,0.3168366760015487,-0.1412029922008514,0.491007886826992,0.540186882019043,0.0196917713619768,0.49583300948143,0.5614227652549744,-0.2579681724309921,0.4649437566598256,0.7544581095377604,0.2285984754562378,0.4731942812601725,0.7775864601135254,0.0193904427190621,vertical
0.27,0.5096917748451233,0.3384656906127929,-0.1512255817651748,0.4835261106491089,0.3652398288249969,0.0144287934526801,0.4803511798381805,0.369482159614563,-0.2331746965646743,0.4772200584411621,0.451763778924942,0.0483162030577659,0.4793778657913208,0.4660923182964325,-0.256872147321701,0.4652027487754822,0.5214805603027344,0.0794552713632583,0.4623281955718994,0.5221787691116333,-0.0795669555664062,0.4620412290096283,0.6386843323707581,0.1572780460119247,0.4621943235397339,0.6489433646202087,-0.0327098965644836,0.5123745679855347,0.319598314166069,-0.1403085112571716,0.4888520613312721,0.5433672368526459,0.0188672747462987,0.4956733658909797,0.563726931810379,-0.2578490488231182,0.4648826420307159,0.7531463503837585,0.2519330829381943,0.4731786251068115,0.7776649792989095,0.0052530094981193,vertical
0.3,0.5133577585220337,0.3408006727695465,-0.1401060819625854,0.4847124814987182,0.3652282953262329,0.023164227604866,0.485944002866745,0.3700393736362457,-0.2257301360368728,0.4752958416938782,0.4552105963230133,0.0487914904952049,0.4808047413825989,0.4673185050487518,-0.2516818046569824,0.4633827805519104,0.5206016302108765,0.0809132754802703,0.4622605741024017,0.5214664936065674,-0.0810284689068794,0.461601197719574,0.6382843852043152,0.1563630402088165,0.461573839187622,0.6480343341827393,-0.0317011810839176,0.5160981595516205,0.321805277466774,-0.1285583466291427,0.4822235256433487,0.5457652360200882,0.0181401416193693,0.4949890598654747,0.5661189258098602,-0.2520914115011692,0.4654493431250254,0.7533893585205078,0.2459837396939595,0.4729951818784078,0.7778041958808899,0.0118976111213366,inclinandose
0.33,0.5172112584114075,0.3460664451122284,-0.1348948329687118,0.485066145658493,0.3655519485473633,0.0254456885159015,0.4904037415981293,0.3725876212120056,-0.2235660851001739,0.4755784869194031,0.4600748121738434,0.0490479096770286,0.4822819232940674,0.472098708152771,-0.2501772940158844,0.4607467353343963,0.5203188061714172,0.0814808830618858,0.4621543884277344,0.5214990377426147,-0.0816046595573425,0.4609371423721313,0.6384534239768982,0.1529747247695922,0.4611967802047729,0.6480368375778198,-0.0203596875071525,0.5199845910072327,0.3268537759780884,-0.1232109487056732,0.4835610315203666,0.5481816530227661,0.0179256668779999,0.4947245866060257,0.570447564125061,-0.2479663006961345,0.4654492934544881,0.7550086776415507,0.242495040098826,0.4726906816164652,0.778092622756958,0.0399571571033448,inclinandose
