segundo;landmark_10_x;landmark_10_y;landmark_10_z;landmark_11_x;landmark_11_y;landmark_11_z;landmark_12_x;landmark_12_y;landmark_12_z;landmark_13_x;landmark_13_y;landmark_13_z;landmark_14_x;landmark_14_y;landmark_14_z;landmark_23_x;landmark_23_y;landmark_23_z;landmark_24_x;landmark_24_y;landmark_24_z;landmark_25_x;landmark_25_y;landmark_25_z;landmark_26_x;landmark_26_y;landmark_26_z;cara_prom_x;cara_prom_y;cara_prom_z;mano_izquierda_prom_x;mano_izquierda_prom_y;mano_izquierda_prom_z;mano_derecha_prom_x;mano_derecha_prom_y;mano_derecha_prom_z;pie_izquierdo_prom_x;pie_izquierdo_prom_y;pie_izquierdo_prom_z;pie_derecho_prom_x;pie_derecho_prom_y;pie_derecho_prom_z;;Etiqueta
0.03;0.48591142892837524;0.2186792939901352;-0.14450010657310486;0.5167528390884399;0.26526445150375366;-0.05113683268427849;0.4668329060077667;0.26758629083633423;-0.05096195265650749;0.5223646759986877;0.34163016080856323;-0.02407648228108883;0.4604710042476654;0.3404880166053772;-0.024975372478365898;0.5025694966316223;0.40192028880119324;0.0025724496226757765;0.4736151099205017;0.3997681736946106;-0.0025658095255494118;0.4991803467273712;0.5084573030471802;-0.002844216302037239;0.47277262806892395;0.5031409859657288;-0.02343526855111122;0.4901063024997711;0.20239249914884566;-0.1464209623634815;0.5171905010938644;0.4235965460538864;-0.0845524687319994;0.4565861225128174;0.4252651035785675;-0.08899538032710552;0.49066771070162457;0.6186227202415466;0.06518881147106488;0.4683989981810252;0.6279914379119873;0.034215797980626426;;acercandose
0.07;0.48593437671661377;0.21817800402641296;-0.12267644703388214;0.5166839361190796;0.2651069760322571;-0.024781791493296623;0.466854065656662;0.26748862862586975;-0.03474848344922066;0.5218222737312317;0.3416033685207367;-0.003849068423733115;0.4606737494468689;0.34019601345062256;-0.015765346586704254;0.502632200717926;0.4014374315738678;0.004591335076838732;0.47374090552330017;0.39883553981781006;-0.004585252143442631;0.4991821050643921;0.5089044570922852;-0.0031600436195731163;0.4735833406448364;0.5047757029533386;-0.0234531257301569;0.49025245010852814;0.20256476551294328;-0.12316222861409187;0.5164779871702194;0.42344631254673004;-0.08114949986338615;0.4573805034160614;0.42424195259809494;-0.08613377623260021;0.4913453161716461;0.6191026369730631;0.04662616473312179;0.46831487615903217;0.6287168463071188;0.025696531559030216;;acercandose
0.1;0.4859520196914673;0.21805571019649506;-0.12754571437835693;0.516695499420166;0.26515114307403564;-0.027967920526862144;0.466854989528656;0.26752644777297974;-0.03854862228035927;0.521537184715271;0.34222739934921265;-0.007173866033554077;0.46070024371147156;0.3402044475078583;-0.017831994220614433;0.5027667284011841;0.40213337540626526;0.006504454184323549;0.47385555505752563;0.39907124638557434;-0.006504942663013935;0.4991789758205414;0.5105723142623901;-0.0005051483167335391;0.47370168566703796;0.5099043250083923;-0.02538333460688591;0.49034892618656156;0.20285316854715346;-0.12824647128582;0.5157870650291443;0.4237261936068535;-0.08561704121530056;0.4576522037386894;0.42417140305042267;-0.08872498571872711;0.4921175241470337;0.6200278202692667;0.05108099880938729;0.468233456214269;0.6321189800898234;0.018236843248208363;;acercandose
0.13;0.4859417676925659;0.21803301572799683;-0.13067153096199036;0.5166980028152466;0.26550012826919556;-0.03239880129694939;0.46686744689941406;0.26771607995033264;-0.039937492460012436;0.5211838483810425;0.34314388036727905;-0.009818224236369133;0.4607006013393402;0.3405105471611023;-0.018832189962267876;0.5028424859046936;0.40334606170654297;0.006266266107559204;0.47389382123947144;0.3996453285217285;-0.006264216266572475;0.499111145734787;0.5130800604820251;0.0010535066248849034;0.4736882448196411;0.512803316116333;-0.03217185288667679;0.4903694063425064;0.20314256250858306;-0.13140571489930153;0.5153497159481049;0.42397865653038025;-0.0966437254101038;0.4576367288827896;0.42450252920389175;-0.09259232692420483;0.4921716054280599;0.6205264131228129;0.053105190551529326;0.4686551094055176;0.6334427197774252;0.007478002458810806;;acercandose
0.17;0.485907644033432;0.21798457205295563;-0.13238580524921417;0.5166985988616943;0.26602116227149963;-0.033115047961473465;0.46686506271362305;0.2680588960647583;-0.04113364219665527;0.5208826065063477;0.34403127431869507;-0.012198170647025108;0.46056193113327026;0.3417517840862274;-0.024342870339751244;0.5028440952301025;0.40453168749809265;0.008254091255366802;0.47389018535614014;0.40035727620124817;-0.008270050399005413;0.49911078810691833;0.5145696401596069;0.0016917476896196604;0.4735144376754761;0.5136357545852661;-0.034403275698423386;0.490370512008667;0.20334174782037734;-0.13301393762230873;0.5150296837091446;0.42464831471443176;-0.09424328804016113;0.4576212242245674;0.4260387644171715;-0.09629765339195728;0.49241307377815247;0.621800978978475;0.05470706025759379;0.4693134625752767;0.6335678299268087;0.008123371750116348;;acercandose
0.2;0.4858825206756592;0.21802400052547455;-0.13067243993282318;0.5167003273963928;0.2666721045970917;-0.026326756924390793;0.46680811047554016;0.2684512436389923;-0.04330727830529213;0.5206215381622314;0.3450266122817993;-0.004638342186808586;0.4605576992034912;0.3435901403427124;-0.02881932444870472;0.5028117895126343;0.4062984883785248;0.011620691046118736;0.4738143980503082;0.402615487575531;-0.011652356944978237;0.4991099536418915;0.5154220461845398;0.006424922030419111;0.47337740659713745;0.5154027342796326;-0.032479964196681976;0.49036745727062225;0.2037050023674965;-0.13049545735120774;0.5147197246551514;0.4262724816799164;-0.08759461902081966;0.45737405866384506;0.4282805174589157;-0.0991188995540142;0.49264490604400635;0.6221474607785543;0.07759859164555867;0.4702550272146861;0.6334968606630961;0.013123083859682083;;acercandose
0.23;0.4858228266239166;0.21827532351016998;-0.12814180552959442;0.516595721244812;0.26726242899894714;-0.021615492179989815;0.4664670526981354;0.2690664827823639;-0.0436706505715847;0.5201988816261292;0.3463725745677948;-0.0007627964951097965;0.4605644941329956;0.3453342318534851;-0.028548285365104675;0.5026558637619019;0.40779879689216614;0.01291618961840868;0.4736841320991516;0.4046231508255005;-0.012943889014422894;0.4990340769290924;0.5175027847290039;0.007782833185046911;0.4733771085739136;0.5183796882629395;-0.0331638865172863;0.49033455550670624;0.20428182631731034;-0.12769000828266144;0.5145300328731537;0.428044430911541;-0.0857024397701025;0.45688673853874207;0.4295288696885109;-0.09971958212554455;0.4927583932876587;0.6224681735038757;0.08868928377827008;0.47059396902720135;0.6362921794255575;0.015274211764335632;;acercandose
0.27;0.48574963212013245;0.21873146295547485;-0.12720085680484772;0.5162810683250427;0.2680738866329193;-0.01956329122185707;0.4659418761730194;0.2692452073097229;-0.04363102838397026;0.5193780064582825;0.3483925759792328;0.0009279890800826252;0.4605199098587036;0.3466275632381439;-0.028649456799030304;0.5023308992385864;0.4088365137577057;0.013760902918875217;0.4735027849674225;0.4061669111251831;-0.013788154348731041;0.49903416633605957;0.5182852149009705;0.006495683919638395;0.47355565428733826;0.5209634900093079;-0.03228330239653587;0.4902644693851471;0.20501216351985932;-0.12684412822127342;0.514399915933609;0.42951294034719467;-0.08508274331688881;0.4563424065709114;0.4309581443667412;-0.10192672908306122;0.4928036530812581;0.6228687763214111;0.08471132442355156;0.4712704122066498;0.6385522286097208;0.024906938895583153;;acercandose
0.3;0.4854169189929962;0.21905578672885895;-0.14376075565814972;0.5157149434089661;0.2686935365200043;-0.03298387676477432;0.46508854627609253;0.2697654664516449;-0.058301519602537155;0.5186760425567627;0.3500801622867584;-0.013093083165585995;0.46017488837242126;0.34866419434547424;-0.04180550575256348;0.5018521547317505;0.4086935818195343;0.0135666998103261;0.4732204079627991;0.4069019854068756;-0.013597865588963032;0.4988951086997986;0.5178378224372864;0.025604352355003357;0.474217027425766;0.5226612091064453;-0.04991212859749794;0.4899974286556244;0.20550829768180848;-0.14347337186336517;0.514404907822609;0.4304143860936165;-0.09817870333790779;0.455469012260437;0.4326300844550133;-0.11525365710258484;0.4928973813851674;0.6230078339576721;0.09973807881275813;0.47243236502011615;0.6430801749229431;-0.020023211215933163;;acercandose
0.33;0.4845036566257477;0.2190556526184082;-0.14488789439201355;0.5152028203010559;0.2690015435218811;-0.039971329271793365;0.4638216495513916;0.2700549066066742;-0.056808751076459885;0.5182048678398132;0.3513299226760864;-0.019227392971515656;0.4594419300556183;0.3497011363506317;-0.038387008011341095;0.5012110471725464;0.40894725918769836;0.012887116521596909;0.47268950939178467;0.4076845347881317;-0.012903967872262001;0.49819159507751465;0.5178205370903015;0.021335311233997345;0.47460758686065674;0.5239118933677673;-0.048115164041519165;0.48923795223236083;0.2054860144853592;-0.1449468657374382;0.5144370943307877;0.43193821609020233;-0.1030141394585371;0.4540399760007858;0.43293798714876175;-0.11191162467002869;0.49256102244059247;0.6228126088778178;0.11302342265844345;0.4729543924331665;0.6449383497238159;-0.009768042713403702;;acercandose
