segundo;landmark_10_x;landmark_10_y;landmark_10_z;landmark_11_x;landmark_11_y;landmark_11_z;landmark_12_x;landmark_12_y;landmark_12_z;landmark_13_x;landmark_13_y;landmark_13_z;landmark_14_x;landmark_14_y;landmark_14_z;landmark_23_x;landmark_23_y;landmark_23_z;landmark_24_x;landmark_24_y;landmark_24_z;landmark_25_x;landmark_25_y;landmark_25_z;landmark_26_x;landmark_26_y;landmark_26_z;cara_prom_x;cara_prom_y;cara_prom_z;mano_izquierda_prom_x;mano_izquierda_prom_y;mano_izquierda_prom_z;mano_derecha_prom_x;mano_derecha_prom_y;mano_derecha_prom_z;pie_izquierdo_prom_x;pie_izquierdo_prom_y;pie_izquierdo_prom_z;pie_derecho_prom_x;pie_derecho_prom_y;pie_derecho_prom_z;Etiqueta;Vista
0.03;0.4773944318294525;0.25151172280311584;-0.21278789639472961;0.5243463516235352;0.3367665112018585;-0.07439827173948288;0.4390982985496521;0.3299078345298767;-0.08752623200416565;0.5368719696998596;0.45755496621131897;-0.021961137652397156;0.4240857660770416;0.4536566436290741;-0.06364308297634125;0.510033369064331;0.5621974468231201;-0.0016988808056339622;0.46183106303215027;0.5667190551757812;0.0016707931645214558;0.5140986442565918;0.7190026044845581;0.009860786609351635;0.4648963510990143;0.7251670360565186;0.03229149058461189;0.48306889533996583;0.22519858926534653;-0.21230152547359465;0.5480264574289322;0.5871504694223404;-0.1185570526868105;0.43661490082740784;0.5828802138566971;-0.1565442681312561;0.5127684871355692;0.8895374139149984;0.12978956600030264;0.46550630529721576;0.8909464279810587;0.169780266781648;vertical;frontal
0.07;0.4773502051830292;0.2518516480922699;-0.21503077447414398;0.5243564248085022;0.33654525876045227;-0.0756472647190094;0.4393722712993622;0.3298887610435486;-0.08911512792110443;0.5376707911491394;0.458306223154068;-0.02200954779982567;0.4240448772907257;0.45258188247680664;-0.06517721712589264;0.5100334882736206;0.5620430707931519;0.0001494041207479313;0.4617713391780853;0.5659291744232178;-0.00019156825146637857;0.5133341550827026;0.7241683602333069;0.009624832309782505;0.46393054723739624;0.7252647280693054;0.0259055458009243;0.483005166053772;0.2255684480071068;-0.2151191860437393;0.5484602451324463;0.587517037987709;-0.11942484602332115;0.43606552481651306;0.5825534015893936;-0.16070137917995453;0.5112471381823221;0.8922953406969706;0.12906734521190324;0.465516338745753;0.8895606795946757;0.16228722035884857;vertical;frontal
0.1;0.4773441255092621;0.2521246671676636;-0.21447698771953583;0.5243386030197144;0.3364458382129669;-0.07284759730100632;0.43951907753944397;0.32986992597579956;-0.08922851085662842;0.538045346736908;0.4590209126472473;-0.017493465915322304;0.42404282093048096;0.4517228305339813;-0.06567735970020294;0.5100323557853699;0.5614187717437744;0.0020093792118132114;0.46175262331962585;0.5650312900543213;-0.0020550682675093412;0.5129844546318054;0.7258001565933228;0.009624956175684929;0.4637426733970642;0.725317120552063;0.020240183919668198;0.4829933524131775;0.22584266662597657;-0.2145145758986473;0.5491251647472382;0.5875750929117203;-0.11694968305528164;0.4352459982037544;0.5822441577911377;-0.1615513451397419;0.5105754534403483;0.8933958411216736;0.12822260335087776;0.46543823679288227;0.8883244196573893;0.1531872103611628;vertical;frontal
0.13;0.47723332047462463;0.2522920072078705;-0.22005455195903778;0.5243288278579712;0.33641016483306885;-0.07634756714105606;0.4395964741706848;0.3298705518245697;-0.09481249749660492;0.5386691689491272;0.45961669087409973;-0.018864264711737633;0.42406362295150757;0.4514240324497223;-0.07077169418334961;0.5100029110908508;0.5611933469772339;0.00302278995513916;0.461664080619812;0.5646480917930603;-0.0030717772897332907;0.5125787258148193;0.7272454500198364;0.009682737290859222;0.4636978209018707;0.7253168821334839;0.01931586302816868;0.48291736245155337;0.22603094279766084;-0.2204730197787285;0.5508412569761276;0.5875872075557709;-0.11875424534082413;0.43497277051210403;0.5825248807668686;-0.16688939183950424;0.5101880232493082;0.8944620887438456;0.12836643556753793;0.4654516875743866;0.8874349594116211;0.15437480062246323;vertical;frontal
0.17;0.4770222008228302;0.25267472863197327;-0.23393091559410095;0.5243179798126221;0.3363855183124542;-0.08655031770467758;0.4395971894264221;0.33025312423706055;-0.1067596897482872;0.5390549302101135;0.4596327841281891;-0.02513837441802025;0.42413416504859924;0.451934278011322;-0.08027710765600204;0.5099464058876038;0.5606824159622192;0.003550267778337002;0.461561918258667;0.5642948150634766;-0.0036056451499462128;0.5122588872909546;0.727654218673706;0.010347572155296803;0.46370211243629456;0.7252580523490906;0.018208950757980347;0.48275295197963713;0.2262766718864441;-0.23461687415838242;0.552475318312645;0.587536171078682;-0.12113558501005173;0.4349898248910904;0.5834110826253891;-0.1740390919148922;0.5100366671880087;0.8949504892031351;0.12871021404862404;0.4654729167620341;0.8868308266003927;0.1533758913477262;vertical;frontal
0.2;0.4769350588321686;0.2529601454734802;-0.24108591675758362;0.5243132710456848;0.3363833427429199;-0.09171371906995773;0.43959298729896545;0.33044710755348206;-0.11309919506311417;0.5396168828010559;0.4596354067325592;-0.02917834185063839;0.4242548644542694;0.4524601101875305;-0.08609174191951752;0.5098772644996643;0.560597836971283;0.003975407686084509;0.4614834785461426;0.5641857385635376;-0.004036212805658579;0.5119187235832214;0.727483868598938;0.010967439971864223;0.4637085497379303;0.7252529859542847;0.018206991255283356;0.4826812893152237;0.2264401450753212;-0.241684190928936;0.5537987947463989;0.587821289896965;-0.12382913380861282;0.4349988251924515;0.5844240188598633;-0.17919570952653885;0.5098758737246195;0.8954994281133016;0.1284999611477057;0.46543095509211224;0.8867095708847046;0.1533360481262207;vertical;frontal
0.23;0.47685033082962036;0.2530202567577362;-0.23794926702976227;0.5243149399757385;0.33638128638267517;-0.08968744426965714;0.43959128856658936;0.3305415213108063;-0.1105877012014389;0.5399006605148315;0.45965149998664856;-0.028505750000476837;0.4246829152107239;0.45307400822639465;-0.08359168469905853;0.5098153352737427;0.5605242848396301;0.00411797733977437;0.46134448051452637;0.5641235709190369;-0.004177197348326445;0.5117398500442505;0.7273699045181274;0.01099973451346159;0.4637240767478943;0.7252599000930786;0.018534157425165176;0.4826161414384842;0.22648234516382218;-0.23831010460853577;0.5540474951267242;0.5877839624881744;-0.12366380542516708;0.4350111708045006;0.5845663845539093;-0.17753946781158447;0.5098307728767395;0.8958036303520203;0.12827942023674646;0.4654149115085602;0.8865403532981873;0.15427392721176147;vertical;frontal
0.27;0.47670549154281616;0.2530386745929718;-0.23739631474018097;0.5243142247200012;0.3364001214504242;-0.08902242034673691;0.4395839273929596;0.3307197690010071;-0.10978323221206665;0.539891242980957;0.4600418508052826;-0.028146836906671524;0.42502838373184204;0.45413047075271606;-0.08258061856031418;0.5098038911819458;0.5605354905128479;0.003993693273514509;0.4612497389316559;0.5641480684280396;-0.0040509444661438465;0.5116090774536133;0.7272493839263916;0.010269878432154655;0.46370837092399597;0.7252681255340576;0.019053176045417786;0.4825399935245514;0.22649699598550796;-0.23762575387954712;0.553866446018219;0.587677076458931;-0.12344383634626865;0.4351208955049515;0.5852966606616974;-0.17692724987864494;0.5097625454266866;0.8958051999409994;0.12967348719636598;0.4654155770937602;0.8863864143689474;0.15542500466108322;vertical;frontal
0.3;0.4766407608985901;0.25305357575416565;-0.23501969873905182;0.5243138074874878;0.3364039957523346;-0.08789099752902985;0.43956565856933594;0.33090221881866455;-0.10769327729940414;0.5398714542388916;0.4600943326950073;-0.02780071087181568;0.42538192868232727;0.45513996481895447;-0.08123432844877243;0.5097787380218506;0.5605875849723816;0.003894075518473983;0.4611181616783142;0.5641700625419617;-0.003950268961489201;0.5115504264831543;0.7271870970726013;0.010489297099411488;0.46367985010147095;0.7252097725868225;0.019350264221429825;0.4825020968914032;0.22651368081569673;-0.2352363646030426;0.5532936453819275;0.5872853100299835;-0.12327287532389164;0.4351979270577431;0.5857016742229462;-0.17536335811018944;0.5097236633300781;0.8957767883936564;0.1297405126194159;0.4653826455275218;0.8863030274709066;0.15635701765616736;vertical;frontal
0.33;0.4765896201133728;0.25306540727615356;-0.2312382012605667;0.5243198871612549;0.3364037275314331;-0.08617688715457916;0.43954533338546753;0.3309589922428131;-0.1048169881105423;0.539802610874176;0.45987921953201294;-0.02692350186407566;0.425510048866272;0.4555113911628723;-0.07723763585090637;0.5096938014030457;0.560588538646698;0.0036485022865235806;0.46092161536216736;0.5641737580299377;-0.0036996472626924515;0.5115445256233215;0.7271129488945007;0.009803378023207188;0.4635445177555084;0.7252556085586548;0.01972314529120922;0.48246300518512725;0.2265509694814682;-0.2317866712808609;0.5515352487564087;0.5872176736593246;-0.12221319787204266;0.4352013021707535;0.58583764731884;-0.17307007685303688;0.5096890926361084;0.8956517974535624;0.1294805444777012;0.46537744998931885;0.8864372571309408;0.15621637801329294;vertical;frontal
0.37;0.476579487323761;0.25306767225265503;-0.2161731719970703;0.5243191719055176;0.3362904191017151;-0.07600459456443787;0.4395112693309784;0.33096328377723694;-0.09268110245466232;0.5388283729553223;0.45646512508392334;-0.021712003275752068;0.42552825808525085;0.4555593729019165;-0.0665849894285202;0.5096264481544495;0.5605090856552124;0.003239217447116971;0.46078839898109436;0.5641202926635742;-0.003279519733041525;0.5115745067596436;0.7265276312828064;0.0066247498616576195;0.46349668502807617;0.7250807285308838;0.019841184839606285;0.48243855535984037;0.2265864372253418;-0.21655496060848237;0.5486037582159042;0.58498714864254;-0.11913910321891308;0.4351377636194229;0.5858300775289536;-0.16221776604652405;0.5097089012463888;0.8949117263158163;0.12592263147234917;0.46536557873090106;0.886464258035024;0.15470950305461884;vertical;frontal
0.4;0.4765453338623047;0.253078430891037;-0.21370798349380493;0.5243139266967773;0.3362673819065094;-0.07473143190145493;0.4394895136356354;0.33096450567245483;-0.09123191982507706;0.5380167961120605;0.45583808422088623;-0.021134477108716965;0.42553243041038513;0.4557008147239685;-0.06556759774684906;0.5095279812812805;0.5604871511459351;0.003207586472854018;0.4606032371520996;0.5640868544578552;-0.003249219385907054;0.5115993022918701;0.7261458039283752;0.006682117003947496;0.4633830785751343;0.7248636484146118;0.019325170665979385;0.4823954105377197;0.22664210498332976;-0.2138945072889328;0.5467676669359207;0.584955483675003;-0.11749920435249805;0.4351256266236305;0.5859464257955551;-0.15955327451229095;0.509753425916036;0.89462282260259;0.12455054248372714;0.4652918775876363;0.8864801724751791;0.1507566844423612;vertical;frontal
0.43;0.4765393137931824;0.25312507152557373;-0.21954339742660522;0.5243181586265564;0.33629530668258667;-0.08213432133197784;0.4393915832042694;0.33097612857818604;-0.09537272900342941;0.5377517342567444;0.4560684561729431;-0.028390314429998398;0.42548996210098267;0.4560008645057678;-0.06815613806247711;0.5094408988952637;0.5604577660560608;0.0031594792380928993;0.460431307554245;0.5640551447868347;-0.003199473023414612;0.5116201639175415;0.725239634513855;0.0071843890473246574;0.46326786279678345;0.7244517207145691;0.02015266753733158;0.482361713051796;0.226706762611866;-0.2198884204030037;0.544396162033081;0.585495799779892;-0.12272004410624504;0.43507181853055954;0.586259663105011;-0.1608312577009201;0.5097754796346029;0.8942583998044332;0.12489829336603482;0.4651719828446706;0.8864889542261759;0.15248489628235498;vertical;frontal
0.47;0.47653234004974365;0.253196656703949;-0.21975861489772797;0.5242794156074524;0.3363124132156372;-0.08210407942533493;0.4392388164997101;0.33097782731056213;-0.09545224905014038;0.5367441177368164;0.4564507305622101;-0.027988143265247345;0.4253975749015808;0.45595887303352356;-0.06847813725471497;0.5090658068656921;0.5603454113006592;0.0029455528128892183;0.4601372182369232;0.5638288259506226;-0.0029857803601771593;0.5116340517997742;0.7249127626419067;0.004925723187625408;0.4632282853126526;0.7240126132965088;0.02025568298995495;0.4823311775922775;0.2267823338508606;-0.22004632502794266;0.5415063053369522;0.5862264037132263;-0.12207369320094585;0.43494655936956406;0.5862888246774673;-0.16072697192430496;0.5097980499267578;0.8941615025202433;0.11747741450866063;0.4650795559088389;0.8864933252334595;0.1529361680150032;vertical;frontal
0.5;0.47652897238731384;0.25324878096580505;-0.18923033773899078;0.5241265296936035;0.33628302812576294;-0.0629783645272255;0.43904566764831543;0.3309251368045807;-0.07526738941669464;0.5355604290962219;0.45637840032577515;-0.02118949592113495;0.4252384603023529;0.45582687854766846;-0.05431211367249489;0.5085024833679199;0.5603868365287781;0.0028087671380490065;0.4598238468170166;0.563759446144104;-0.002847586292773485;0.5116642117500305;0.7249912023544312;0.0043496303260326385;0.46308085322380066;0.7239678502082825;0.020322363823652267;0.4822836071252823;0.22683909684419631;-0.18866395801305771;0.5377702116966248;0.5864002257585526;-0.11744189448654652;0.43484223634004593;0.5863203704357147;-0.14249730110168457;0.5098023414611816;0.8941512505213419;0.1141620787481467;0.4649488528569539;0.8866483171780905;0.14967989176511765;vertical;frontal
0.53;0.47648096084594727;0.25330981612205505;-0.18299394845962524;0.5239245295524597;0.33625850081443787;-0.06042621657252312;0.4388534724712372;0.3307279348373413;-0.07017228752374649;0.534160852432251;0.45640790462493896;-0.021162934601306915;0.4251399636268616;0.45536407828330994;-0.05075078457593918;0.5078028440475464;0.5605079531669617;0.0023131086491048336;0.4594278931617737;0.5636690855026245;-0.0023426334373652935;0.5116428732872009;0.7253153324127197;0.003739309264346957;0.4629053771495819;0.7236554026603699;0.022456007078289986;0.48212229907512666;0.22686257660388948;-0.1825809232890606;0.532686397433281;0.5867431312799454;-0.11766048148274422;0.4348199963569641;0.5863150805234909;-0.13904661685228348;0.5096847812334696;0.8939633369445801;0.1140928181509177;0.46492550770441693;0.8866847554842631;0.15105044096708298;vertical;frontal
