segundo;landmark_10_x;landmark_10_y;landmark_10_z;landmark_11_x;landmark_11_y;landmark_11_z;landmark_12_x;landmark_12_y;landmark_12_z;landmark_13_x;landmark_13_y;landmark_13_z;landmark_14_x;landmark_14_y;landmark_14_z;landmark_23_x;landmark_23_y;landmark_23_z;landmark_24_x;landmark_24_y;landmark_24_z;landmark_25_x;landmark_25_y;landmark_25_z;landmark_26_x;landmark_26_y;landmark_26_z;cara_prom_x;cara_prom_y;cara_prom_z;mano_izquierda_prom_x;mano_izquierda_prom_y;mano_izquierda_prom_z;mano_derecha_prom_x;mano_derecha_prom_y;mano_derecha_prom_z;pie_izquierdo_prom_x;pie_izquierdo_prom_y;pie_izquierdo_prom_z;pie_derecho_prom_x;pie_derecho_prom_y;pie_derecho_prom_z;;Etiqueta
0.17;0.45105060935020447;0.4230704605579376;0.15756076574325562;0.4432189464569092;0.42379024624824524;0.09873037785291672;0.467234343290329;0.42138728499412537;0.13515575230121613;0.4386710524559021;0.41265419125556946;0.029989320784807205;0.46142247319221497;0.3803656995296478;0.10875194519758224;0.44541066884994507;0.3224254548549652;-0.007935341447591782;0.468278169631958;0.3264005780220032;0.007786691654473543;0.4344063401222229;0.2941145896911621;-0.09115011245012283;0.46374064683914185;0.2926803529262543;-0.18200255930423737;0.4497021287679672;0.42725724875926974;0.1587282732129097;0.4505678862333298;0.42774563282728195;-0.02661343803629279;0.46914584934711456;0.3645670935511589;0.09773120656609535;0.44703595836957294;0.3011249502499898;-0.1867968887090683;0.4588553011417389;0.21837730209032694;-0.415674090385437;;acercandose
0.2;0.4537750780582428;0.4019443392753601;0.13306911289691925;0.43722695112228394;0.4010590612888336;0.10758895426988602;0.47183504700660706;0.4108355939388275;0.14839154481887817;0.42775484919548035;0.35733741521835327;0.04442683234810829;0.47009360790252686;0.37726715207099915;0.0956316739320755;0.4448689818382263;0.32819125056266785;-0.007944692857563496;0.4686199724674225;0.3254643678665161;0.007790443953126669;0.4313535988330841;0.40928176045417786;-0.1279679834842682;0.4674293100833893;0.30946084856987;-0.18924938142299652;0.45094958543777464;0.4049619436264038;0.13401933908462524;0.43224018067121506;0.3158044368028641;-0.035999417304992676;0.4692210629582405;0.35230036079883575;0.035860381089150906;0.45728640755017597;0.537315309047699;-0.19284230967362723;0.46126651763916016;0.21758542954921722;-0.30709042151769;;acercandose
0.23;0.45406174659729004;0.39941105246543884;0.10664275288581848;0.4368551969528198;0.39989009499549866;0.0931471586227417;0.47309109568595886;0.408603310585022;0.12712955474853516;0.42501339316368103;0.3602004945278168;0.0422123521566391;0.46942242980003357;0.3754097521305084;0.08675093203783035;0.4447441101074219;0.3296735882759094;-0.007517599500715733;0.4687184691429138;0.32534101605415344;0.007371513172984123;0.43050625920295715;0.40032535791397095;-0.14620757102966309;0.4695347547531128;0.3105466961860657;-0.1833871454000473;0.4508698731660843;0.4023528456687927;0.10702685192227364;0.4319916144013405;0.32626335322856903;-0.03443756001070142;0.4672774076461792;0.34873979538679123;0.05249578878283501;0.4592018226782481;0.5441053509712219;-0.2005953143040339;0.46146970987319946;0.21536986033121744;-0.26363307734330493;;acercandose
0.27;0.4554023742675781;0.3974754512310028;0.12667438387870789;0.4354068338871002;0.4040363132953644;0.09325123578310013;0.4750114679336548;0.39764082431793213;0.15050847828388214;0.42261338233947754;0.42348429560661316;0.020285150036215782;0.4692426025867462;0.36835452914237976;0.12318265438079834;0.4433351457118988;0.331606388092041;-0.010636155493557453;0.4688633382320404;0.32520419359207153;0.010475489310920238;0.4302385747432709;0.39064204692840576;-0.15998482704162598;0.4708046019077301;0.3112495541572571;-0.17538949847221375;0.45121033787727355;0.4003851473331451;0.12697018384933473;0.43322090059518814;0.4694790318608284;-0.03542174492031336;0.4648667424917221;0.3413418158888817;0.11292174644768238;0.45822007457415265;0.5180710852146149;-0.20144689083099365;0.4622558255990346;0.22175795336564383;-0.22985679904619852;;acercandose
0.43;0.45479753613471985;0.4082498550415039;0.2204129546880722;0.4338497519493103;0.406387060880661;0.11206687241792679;0.47613224387168884;0.397100031375885;0.17629125714302063;0.4176061153411865;0.3957865536212921;0.0125505942851305;0.4795820116996765;0.37374237179756165;0.11302907764911652;0.4456784129142761;0.3410736620426178;-0.00486571853980422;0.47184279561042786;0.35064369440078735;0.004821939393877983;0.426486074924469;0.3213517367839813;-0.13505835831165314;0.46988263726234436;0.37783804535865784;-0.16055114567279816;0.4498448699712753;0.404781699180603;0.2221142381429672;0.43909089267253876;0.40779193490743637;-0.07886427082121372;0.4701390638947487;0.36255764961242676;0.05549155827611685;0.4446450074513753;0.3173278073469798;-0.17137331267197928;0.45581309000651044;0.4606003661950429;-0.2518712679545085;;acercandose
0.47;0.45626211166381836;0.4010307192802429;0.2273257076740265;0.43467628955841064;0.3924005329608917;0.17077748477458954;0.4744341969490051;0.3970670700073242;0.20475180447101593;0.4237460792064667;0.3479194939136505;0.10326238721609116;0.47443923354148865;0.35243210196495056;0.13447125256061554;0.44513264298439026;0.32323819398880005;0.0018369347089901567;0.4718632102012634;0.3313813805580139;-0.002037083962932229;0.42784616351127625;0.32439061999320984;-0.12449051439762115;0.4690968990325928;0.3829931318759918;-0.14565448462963104;0.4521565169095993;0.4000575989484787;0.23158279806375504;0.4314584955573082;0.3081108257174492;0.03515369677916169;0.46804599463939667;0.32203470915555954;0.09518999047577381;0.44820666313171387;0.38229958216349286;-0.18354960779349008;0.4550122916698456;0.45581533511479694;-0.26523470381895703;;acercandose
0.5;0.45937812328338623;0.4053444266319275;0.20589813590049744;0.4354686439037323;0.39492490887641907;0.18059207499027252;0.4743305444717407;0.400955468416214;0.20964443683624268;0.42592447996139526;0.3497810959815979;0.12138283252716064;0.4703405201435089;0.3523326814174652;0.13389551639556885;0.4441058337688446;0.3244973421096802;-0.0018780642421916127;0.4717732071876526;0.3258216679096222;0.0015114785637706518;0.4360676109790802;0.34938323497772217;-0.102228544652462;0.46869993209838867;0.3825768232345581;-0.15795837342739105;0.45543288588523867;0.4091298580169678;0.21094573587179183;0.43065617978572845;0.3064800053834915;0.07704576104879379;0.46244969218969345;0.31710922718048096;0.059540148824453354;0.45239971081415814;0.4207781255245209;-0.2517128636439641;0.4576043983300527;0.44345436493555707;-0.34105443954467773;;acercandose
0.53;0.4589311480522156;0.4009039103984833;0.24765145778656006;0.43542566895484924;0.3934103548526764;0.18297132849693298;0.47446998953819275;0.3999495506286621;0.20699910819530487;0.42496323585510254;0.36264699697494507;0.09408470243215561;0.4742463529109955;0.35586947202682495;0.12783755362033844;0.4435308575630188;0.3217777609825134;0.007971384562551975;0.47189608216285706;0.3269972503185272;-0.0082181291654706;0.43461742997169495;0.3423722982406616;-0.10151974856853485;0.46737155318260193;0.3948594331741333;-0.1358601301908493;0.4548446714878082;0.4019050419330597;0.25381926000118255;0.42780129611492157;0.3311174660921097;0.013762249960564077;0.4663069471716881;0.3295760080218315;0.06180609669536352;0.45041513442993164;0.37823055187861127;-0.2091302623351415;0.45468343297640484;0.4930123488108317;-0.28453672925631207;;acercandose
0.57;0.4586581885814667;0.39894527196884155;0.2516198754310608;0.4351022243499756;0.3937518894672394;0.1898919939994812;0.4743395149707794;0.4002698063850403;0.2234274446964264;0.42356979846954346;0.3718124330043793;0.09800256043672562;0.47632914781570435;0.35501429438591003;0.1475805938243866;0.4434954524040222;0.3181163966655731;0.009147710166871548;0.4722232222557068;0.3251451253890991;-0.009318158961832523;0.434569776058197;0.34045642614364624;-0.10984262079000473;0.46678468585014343;0.4115205705165863;-0.11671014875173569;0.45457996129989625;0.39996013045310974;0.25849715173244475;0.4284692630171776;0.37815215438604355;0.025011120829731226;0.4689720571041107;0.329587884247303;0.09513572417199612;0.4479450484116872;0.3421082894007365;-0.19644130766391754;0.4543004830678304;0.5561374624570211;-0.23689085245132446;;acercandose
0.6;0.4586045742034912;0.39416176080703735;0.23454231023788452;0.4349009692668915;0.39411577582359314;0.16598105430603027;0.4751455783843994;0.38998517394065857;0.20998011529445648;0.422441691160202;0.38739150762557983;0.05136557295918465;0.48012635111808777;0.3529151678085327;0.13690820336341858;0.44221749901771545;0.3194493353366852;-0.0012236781185492873;0.472734659910202;0.3213488459587097;0.0011579124256968498;0.4359928369522095;0.3636992573738098;-0.11436925083398819;0.47025933861732483;0.40338924527168274;-0.12228696048259735;0.4534812420606613;0.3939059406518936;0.24090853333473206;0.4292364567518234;0.406263068318367;-0.03191599063575268;0.4699793681502342;0.3243933916091919;0.08204621262848377;0.4491163194179535;0.39752188324928284;-0.20814903577168783;0.45598816871643066;0.5319117307662964;-0.24263526995976767;;acercandose
