segundo;landmark_10_x;landmark_10_y;landmark_10_z;landmark_11_x;landmark_11_y;landmark_11_z;landmark_12_x;landmark_12_y;landmark_12_z;landmark_13_x;landmark_13_y;landmark_13_z;landmark_14_x;landmark_14_y;landmark_14_z;landmark_23_x;landmark_23_y;landmark_23_z;landmark_24_x;landmark_24_y;landmark_24_z;landmark_25_x;landmark_25_y;landmark_25_z;landmark_26_x;landmark_26_y;landmark_26_z;cara_prom_x;cara_prom_y;cara_prom_z;mano_izquierda_prom_x;mano_izquierda_prom_y;mano_izquierda_prom_z;mano_derecha_prom_x;mano_derecha_prom_y;mano_derecha_prom_z;pie_izquierdo_prom_x;pie_izquierdo_prom_y;pie_izquierdo_prom_z;pie_derecho_prom_x;pie_derecho_prom_y;pie_derecho_prom_z;;Etiqueta
0.03;0.4632706046104431;0.21836499869823456;-0.2376405894756317;0.5017654299736023;0.27938520908355713;-0.10573021322488785;0.4385822117328644;0.271543025970459;-0.10185853391885757;0.5060949921607971;0.3777029812335968;-0.050960928201675415;0.4277215301990509;0.3664359152317047;-0.054028529673814774;0.4872419238090515;0.4442225694656372;-0.004193413536995649;0.44841355085372925;0.44374749064445496;0.004124925471842289;0.48434051871299744;0.5843821167945862;-0.003715062979608774;0.4451533555984497;0.5796539783477783;0.003711224067956209;0.46899865865707396;0.19944393783807754;-0.24168140888214112;0.5070980191230774;0.47449255734682083;-0.12392980977892876;0.41817328333854675;0.4696611762046814;-0.13621138967573643;0.4819488823413849;0.7289243141810099;0.06574861278447013;0.4439271291097005;0.7259522279103597;0.0796255220969518;;vertical
0.07;0.4634231626987457;0.2174605280160904;-0.19139838218688965;0.5013297200202942;0.27919691801071167;-0.06441731005907059;0.4382913410663605;0.27153480052948;-0.06863760948181152;0.5051763653755188;0.37772640585899353;-0.019556963816285133;0.42802736163139343;0.36633241176605225;-0.034601062536239624;0.48708853125572205;0.44421741366386414;-0.002315290505066514;0.4484212398529053;0.4437475800514221;0.0022769588977098465;0.48328670859336853;0.5838152766227722;-0.008753064088523388;0.4451960027217865;0.5830188989639282;-0.00883451011031866;0.46915818452835084;0.19916020929813386;-0.19287068247795106;0.5063182264566422;0.47418757528066635;-0.10616138949990273;0.418276384472847;0.4686195030808449;-0.1272447593510151;0.481814702351888;0.7253947059313456;0.06292554125927079;0.4438817898432414;0.7262261708577474;0.060106175330777965;;vertical
0.1;0.4635387659072876;0.21692828834056854;-0.19646017253398895;0.5010465979576111;0.27883386611938477;-0.06860015541315079;0.4381198585033417;0.271542489528656;-0.07043588906526566;0.5047582387924194;0.37772855162620544;-0.021909473463892937;0.4285163879394531;0.3660942614078522;-0.03467355668544769;0.48701775074005127;0.4441221356391907;-0.0021412791684269905;0.44843780994415283;0.44368380308151245;0.002103614853695035;0.48267942667007446;0.5833803415298462;-0.012046391144394875;0.445221483707428;0.5842678546905518;-0.009785429574549198;0.46922163665294647;0.19893065840005875;-0.19853174835443496;0.5062531381845474;0.4740898609161377;-0.10804175771772861;0.41842569410800934;0.4680488035082817;-0.12772690877318382;0.48168063163757324;0.7240094542503357;0.06253450751925509;0.443806658188502;0.7263492345809937;0.060695099644362926;;vertical
0.13;0.46367189288139343;0.21680103242397308;-0.19380123913288116;0.5009757876396179;0.27845466136932373;-0.06764018535614014;0.43805748224258423;0.27163681387901306;-0.06766228377819061;0.5046021938323975;0.377703994512558;-0.022525599226355553;0.429077684879303;0.3659520745277405;-0.03216744586825371;0.4869396388530731;0.4441218674182892;-0.002176353707909584;0.4484366178512573;0.44367721676826477;0.00213875831104815;0.482156902551651;0.5833832025527954;-0.012959339655935764;0.4452725052833557;0.584716796875;-0.009397061541676521;0.4692766845226288;0.19883473366498947;-0.19592428654432298;0.5062422752380371;0.47396811842918396;-0.10983871482312679;0.41851187497377396;0.4673489108681679;-0.12645999155938625;0.4815048774083455;0.723346471786499;0.06266660670128961;0.44372326135635376;0.7263449629147848;0.06283684928591053;;vertical
0.17;0.46390581130981445;0.2168045938014984;-0.1879914253950119;0.5009258985519409;0.27785196900367737;-0.06128361076116562;0.43801307678222656;0.2717176079750061;-0.06267136335372925;0.5045069456100464;0.3773828148841858;-0.01666305400431156;0.42959681153297424;0.3657188415527344;-0.02798539213836193;0.4868066906929016;0.4440436363220215;-0.002191784791648388;0.44840729236602783;0.44363757967948914;0.002156193135306239;0.48193174600601196;0.5832957625389099;-0.014135194011032581;0.4453328549861908;0.5848647356033325;-0.009877525269985199;0.46940151154994963;0.1988497942686081;-0.1900836206972599;0.5062770992517471;0.4736182764172554;-0.10612804442644119;0.4186720997095108;0.46536118537187576;-0.1242924127727747;0.48139293988545734;0.7231749693552653;0.061086383648216724;0.44363025824228924;0.7262590527534485;0.06102179316803813;;vertical
0.2;0.464079886674881;0.21676622331142426;-0.18972668051719666;0.5008774399757385;0.27749374508857727;-0.061566974967718124;0.4379897713661194;0.2717186510562897;-0.06469448655843735;0.5044277906417847;0.37677037715911865;-0.01596612110733986;0.4298507869243622;0.3656374514102936;-0.029142240062355995;0.4866549074649811;0.4437747001647949;-0.001981755020096898;0.4483341574668884;0.4435080885887146;0.0019495276501402259;0.48190730810165405;0.5832064151763916;-0.014449940994381905;0.445392906665802;0.5848222970962524;-0.010657110251486301;0.469534358382225;0.19885862469673157;-0.19187038987874985;0.5063217580318451;0.47308576107025146;-0.10528348200023174;0.41883281618356705;0.4638749063014984;-0.12469783797860146;0.4814056158065796;0.723332683245341;0.05744323801870147;0.4435942967732747;0.7262351711591085;0.05777637598415216;;vertical
0.23;0.46424975991249084;0.21658584475517273;-0.18529900908470154;0.500860333442688;0.27677422761917114;-0.05711214989423752;0.43798866868019104;0.2716139853000641;-0.06091276556253433;0.5044182538986206;0.3759683668613434;-0.012941906228661537;0.43013691902160645;0.3653092384338379;-0.027122486382722855;0.48649755120277405;0.4434205889701843;-0.0019065848318859935;0.448198139667511;0.44326886534690857;0.001877498347312212;0.48179835081100464;0.5831520557403564;-0.014735010452568531;0.445394366979599;0.5847324728965759;-0.011153005063533783;0.46966606974601743;0.1988002359867096;-0.18740124702453614;0.5063324123620987;0.4726501405239105;-0.10371531546115875;0.41907088458538055;0.4623730331659317;-0.12450901977717876;0.4814288318157196;0.7234185536702474;0.05525005143135786;0.44352541367212933;0.726186215877533;0.0557489829758803;;vertical
0.27;0.464372843503952;0.21637801826000214;-0.18562999367713928;0.5008547902107239;0.27648577094078064;-0.057775672525167465;0.43798792362213135;0.2715145945549011;-0.061639346182346344;0.504395067691803;0.375828355550766;-0.013581066392362118;0.43026572465896606;0.3651416599750519;-0.02775411866605282;0.48632165789604187;0.44320568442344666;-0.0017276658909395337;0.4480450749397278;0.4430784285068512;0.0016998477512970567;0.481751412153244;0.5831104516983032;-0.014869372360408306;0.4453956186771393;0.5846670866012573;-0.011441562324762344;0.4697615087032318;0.19872320890426637;-0.1877177931368351;0.5063065886497498;0.47246159613132477;-0.10396787710487843;0.4193067029118538;0.4615669548511505;-0.12464523874223232;0.4814313550790151;0.7235159873962402;0.05534330941736698;0.4434609611829122;0.7261443336804708;0.056346677554150425;;vertical
0.3;0.46446073055267334;0.21615929901599884;-0.18726909160614014;0.500856339931488;0.2762492597103119;-0.06010643020272255;0.4379924535751343;0.2714341878890991;-0.06300456821918488;0.504381537437439;0.37576568126678467;-0.01573721133172512;0.43036705255508423;0.36512359976768494;-0.028787678107619286;0.48617082834243774;0.44303473830223083;-0.0016929223202168941;0.44791683554649353;0.4428553283214569;0.0016641102265566587;0.481677770614624;0.5830263495445251;-0.015495764091610909;0.4453894793987274;0.584642767906189;-0.011277787387371063;0.4698473304510117;0.19864412844181062;-0.18946018293499947;0.5062433928251266;0.4724230468273163;-0.10506381653249264;0.41960301250219345;0.46125785261392593;-0.12481303326785564;0.4814439117908478;0.7235832214355469;0.055486551796396576;0.44339437286059064;0.7260881066322327;0.057412597350776196;;vertical
0.33;0.4645582139492035;0.21593934297561646;-0.1909656822681427;0.500872790813446;0.2761942148208618;-0.0624195821583271;0.43799886107444763;0.27142587304115295;-0.06337837129831314;0.5043606162071228;0.37579119205474854;-0.01616409420967102;0.43035927414894104;0.3652598261833191;-0.03203752264380455;0.4860658347606659;0.44284042716026306;-0.0015981056494638324;0.4478316307067871;0.44274693727493286;0.0015636925818398595;0.481618195772171;0.582774817943573;-0.015427954494953156;0.44538968801498413;0.5845906138420105;-0.011344606056809425;0.4699473172426224;0.19858234077692033;-0.1933252513408661;0.5060247331857681;0.47246113419532776;-0.10598558187484741;0.42003415524959564;0.46141406893730164;-0.12558701448142529;0.4815223415692647;0.7236019968986511;0.05574862379580736;0.4433966378370921;0.7260211507479349;0.057101111859083176;;vertical
