segundo;landmark_10_x;landmark_10_y;landmark_10_z;landmark_11_x;landmark_11_y;landmark_11_z;landmark_12_x;landmark_12_y;landmark_12_z;landmark_13_x;landmark_13_y;landmark_13_z;landmark_14_x;landmark_14_y;landmark_14_z;landmark_23_x;landmark_23_y;landmark_23_z;landmark_24_x;landmark_24_y;landmark_24_z;landmark_25_x;landmark_25_y;landmark_25_z;landmark_26_x;landmark_26_y;landmark_26_z;cara_prom_x;cara_prom_y;cara_prom_z;mano_izquierda_prom_x;mano_izquierda_prom_y;mano_izquierda_prom_z;mano_derecha_prom_x;mano_derecha_prom_y;mano_derecha_prom_z;pie_izquierdo_prom_x;pie_izquierdo_prom_y;pie_izquierdo_prom_z;pie_derecho_prom_x;pie_derecho_prom_y;pie_derecho_prom_z;Etiqueta;Vista
0.03;0.4909219443798065;0.2817659080028534;-0.10749705880880356;0.472124308347702;0.3293708562850952;0.06542746722698212;0.46511125564575195;0.32175377011299133;-0.21404284238815308;0.47675856947898865;0.4342225193977356;0.09085240215063095;0.4640001356601715;0.4325605034828186;-0.252866268157959;0.47157490253448486;0.5103395581245422;0.08903390914201736;0.4711308479309082;0.5115609765052795;-0.08906771242618561;0.47458788752555847;0.6525394916534424;0.12886343896389008;0.476921409368515;0.6581984162330627;-0.04958298057317734;0.49015911519527433;0.2606965363025665;-0.09610008969902992;0.48455046862363815;0.53729148209095;0.029851591680198908;0.48640280216932297;0.5517574697732925;-0.2532009668648243;0.4776416023572286;0.7976576685905457;0.19866415858268738;0.48221756021181744;0.8181988000869751;-0.005985793968041738;vertical ;lado
0.07;0.4911181628704071;0.2810693681240082;-0.09874659031629562;0.47246262431144714;0.3312886953353882;0.06879463791847229;0.4659649431705475;0.32570818066596985;-0.20070189237594604;0.47393620014190674;0.43687692284584045;0.09085237979888916;0.46448880434036255;0.437566876411438;-0.2334524244070053;0.4713812470436096;0.5120173096656799;0.08790583908557892;0.4711220860481262;0.5133385062217712;-0.0879422128200531;0.47514358162879944;0.652560830116272;0.12206665426492691;0.47692251205444336;0.6578882336616516;-0.049534160643815994;0.48990210592746736;0.26021488606929777;-0.08701605424284935;0.48257458209991455;0.5374846458435059;0.02615290111862123;0.4860966056585312;0.5514955073595047;-0.2328634411096573;0.47915007670720416;0.7977872888247172;0.17834393680095673;0.4819046159585317;0.8161475857098898;-0.007971765163044134;vertical ;lado
0.1;0.4913446307182312;0.2807365357875824;-0.0960746705532074;0.4726221263408661;0.33211109042167664;0.07087235897779465;0.4664590358734131;0.32728803157806396;-0.19807961583137512;0.4722764492034912;0.4384322464466095;0.09119529277086258;0.4648466408252716;0.4396224021911621;-0.23092129826545715;0.47121936082839966;0.5130968689918518;0.08758905529975891;0.4711327850818634;0.5143147706985474;-0.0876331627368927;0.47534871101379395;0.6528944373130798;0.12056830525398254;0.47690409421920776;0.6578778624534607;-0.04948282986879349;0.4898501098155975;0.26006359457969663;-0.0842910723760724;0.4812696725130081;0.5380550026893616;0.026022672886028886;0.4858449846506119;0.5513831973075867;-0.23332533240318298;0.47939685980478924;0.7985348105430603;0.17617027461528778;0.4814613064130147;0.8152807354927063;-0.007832466624677181;vertical ;lado
0.13;0.4914133548736572;0.28085121512413025;-0.09207507222890854;0.47261953353881836;0.33272531628608704;0.07186364382505417;0.46687859296798706;0.3283653259277344;-0.1925659477710724;0.47155192494392395;0.4396584928035736;0.08979629725217819;0.4651683568954468;0.4410897195339203;-0.2248941957950592;0.4709961712360382;0.5150095224380493;0.08627615123987198;0.4712112843990326;0.5159052014350891;-0.08632352203130722;0.4754859209060669;0.6533376574516296;0.12091381847858429;0.4769064784049988;0.6578754186630249;-0.04612995684146881;0.48981721699237823;0.2601767748594284;-0.0801101230084896;0.48119761794805527;0.5388876050710678;0.022312152897939086;0.48576655238866806;0.5515254735946655;-0.22407254949212074;0.47976969679196674;0.7986171245574951;0.17793568968772888;0.4812958637873332;0.8139050801595052;-0.000855970506866773;vertical ;lado
0.17;0.4917055070400238;0.2805323898792267;-0.09431088715791702;0.47250187397003174;0.3329496383666992;0.0714622512459755;0.4671696722507477;0.32902762293815613;-0.19630666077136993;0.4715786278247833;0.44029462337493896;0.0887470692396164;0.46542659401893616;0.44248443841934204;-0.22854845225811005;0.4707808196544647;0.5166855454444885;0.08606157451868057;0.47125157713890076;0.5171896815299988;-0.08611571788787842;0.4755610227584839;0.6540171504020691;0.12545491755008698;0.4768127202987671;0.657927930355072;-0.038749296218156815;0.4898289918899536;0.25972369611263274;-0.08234409801661968;0.4812881425023079;0.5388593822717667;0.01827290130313486;0.4857010692358017;0.5519090890884399;-0.22559970617294312;0.4798628290494283;0.7986433704694113;0.18818090359369913;0.48092187444369;0.8127087553342184;0.01635506997505824;vertical ;lado
0.2;0.49212390184402466;0.28024759888648987;-0.09375295788049698;0.47257739305496216;0.3329804539680481;0.07173027098178864;0.4674254059791565;0.3290584981441498;-0.19627444446086884;0.4717120826244354;0.4402279257774353;0.08847258239984512;0.4656904935836792;0.44248291850090027;-0.22842782735824585;0.47078830003738403;0.5168123841285706;0.08585653454065323;0.4712328612804413;0.5172555446624756;-0.08591403067111969;0.475827693939209;0.6540021896362305;0.12533167004585266;0.47663649916648865;0.6577470302581787;-0.039589982479810715;0.48986328542232516;0.2594502329826355;-0.0816723419353366;0.4812719151377678;0.538854330778122;0.019135354785248637;0.48567045480012894;0.5520230680704117;-0.22626224160194397;0.48024824261665344;0.7986587285995483;0.18799038728078207;0.480825275182724;0.8122583627700806;0.012259731690088907;vertical ;lado
0.23;0.4922929108142853;0.2801487147808075;-0.09479730576276779;0.472921758890152;0.33347079157829285;0.07158303260803223;0.46750205755233765;0.3292140066623688;-0.1978418380022049;0.471870481967926;0.44019386172294617;0.08854224532842636;0.4658944010734558;0.4421597421169281;-0.2307087630033493;0.4707929193973541;0.5174529552459717;0.08590260148048401;0.4711945056915283;0.5175273418426514;-0.0859600380063057;0.4761052429676056;0.6542105078697205;0.12543535232543945;0.4764446020126343;0.6576892733573914;-0.039525292813777924;0.4898604929447174;0.25920807123184203;-0.08275710437446833;0.48132818937301636;0.5390068292617798;0.019904204178601503;0.485653318464756;0.552124634385109;-0.22894316539168358;0.4806361297766368;0.7989042202631632;0.18821593622366586;0.48075981934865314;0.8120102286338806;0.013676783069968224;vertical ;lado
0.27;0.49243810772895813;0.28005900979042053;-0.09509564191102982;0.47330546379089355;0.3338203728199005;0.07208168506622314;0.46748438477516174;0.32916060090065;-0.198586568236351;0.47194331884384155;0.4401540458202362;0.08948937803506851;0.46600040793418884;0.44210681319236755;-0.23202253878116608;0.4709227979183197;0.517372190952301;0.08606525510549545;0.4711976945400238;0.5174292922019958;-0.086125448346138;0.4762134850025177;0.6542907357215881;0.12487024813890457;0.47640281915664673;0.6571828722953796;-0.03993721306324005;0.48984129428863527;0.25903861224651337;-0.08296340312808752;0.482484869658947;0.539042130112648;0.022439430933445692;0.48606933653354645;0.5520589202642441;-0.22960880398750305;0.48106272021929425;0.7992761532465616;0.18524585664272308;0.4807330171267192;0.8118816018104553;0.011159586409727732;vertical ;lado
0.3;0.49256452918052673;0.27949830889701843;-0.09328650683164597;0.4734540283679962;0.3339775800704956;0.07424689829349518;0.46746930480003357;0.3290972113609314;-0.19874905049800873;0.4720253348350525;0.4400724768638611;0.09058849513530731;0.4661606252193451;0.44151571393013;-0.23176254332065582;0.47106581926345825;0.5175970196723938;0.08609756082296371;0.4712802469730377;0.5176219344139099;-0.08615729212760925;0.4763375520706177;0.6552170515060425;0.1250917911529541;0.4763960838317871;0.6575058698654175;-0.040168389678001404;0.48981101512908937;0.25833687782287595;-0.08097314834594727;0.4834894388914108;0.5390418320894241;0.022617105394601822;0.48676640540361404;0.5516015738248825;-0.22801277786493301;0.48145240545272827;0.7994879881540934;0.18561933934688568;0.48082298040390015;0.811707059542338;0.012190252542495728;vertical ;lado
0.33;0.4926106333732605;0.27919453382492065;-0.09335958957672119;0.47346940636634827;0.3341178297996521;0.07456549257040024;0.46745678782463074;0.3290301263332367;-0.1991610825061798;0.4721203148365021;0.4401776194572449;0.09082242101430893;0.46628767251968384;0.4414142072200775;-0.23222054541110992;0.47106897830963135;0.5182849168777466;0.08618577569723129;0.4713505804538727;0.5180423855781555;-0.08624529093503952;0.4763334393501282;0.6557537913322449;0.12539339065551758;0.47638246417045593;0.6577418446540833;-0.04065079614520073;0.48978754281997683;0.25795150399208067;-0.08108166698366404;0.4848919212818146;0.5392400771379471;0.022914529545232654;0.48776327818632126;0.551362544298172;-0.22907596826553345;0.4816316068172455;0.7997777660687765;0.1860653112332026;0.4809146821498871;0.811951756477356;0.011230149616797766;vertical ;lado
