segundo;landmark_10_x;landmark_10_y;landmark_10_z;landmark_11_x;landmark_11_y;landmark_11_z;landmark_12_x;landmark_12_y;landmark_12_z;landmark_13_x;landmark_13_y;landmark_13_z;landmark_14_x;landmark_14_y;landmark_14_z;landmark_23_x;landmark_23_y;landmark_23_z;landmark_24_x;landmark_24_y;landmark_24_z;landmark_25_x;landmark_25_y;landmark_25_z;landmark_26_x;landmark_26_y;landmark_26_z;cara_prom_x;cara_prom_y;cara_prom_z;mano_izquierda_prom_x;mano_izquierda_prom_y;mano_izquierda_prom_z;mano_derecha_prom_x;mano_derecha_prom_y;mano_derecha_prom_z;pie_izquierdo_prom_x;pie_izquierdo_prom_y;pie_izquierdo_prom_z;pie_derecho_prom_x;pie_derecho_prom_y;pie_derecho_prom_z;;Etiqueta;Vista
0.03;0.5271876454353333;0.28462234139442444;-0.12249145656824112;0.5585430860519409;0.3504186272621155;-0.2731788754463196;0.5486354231834412;0.3545958399772644;0.040036749094724655;0.5518130660057068;0.47882094979286194;-0.30254486203193665;0.5457515120506287;0.4706251919269562;0.08252444118261337;0.5540114045143127;0.5734838843345642;-0.09391208738088608;0.5479012727737427;0.5698433518409729;0.09387470781803131;0.5523210763931274;0.7161435484886169;-0.029626186937093735;0.5481668710708618;0.6986281275749207;0.21436399221420288;0.5313839972019195;0.25935181975364685;-0.15175698325037956;0.5261696875095367;0.5976363867521286;-0.2911614701151848;0.5335962176322937;0.5853252708911896;0.01418988045770675;0.5493664145469666;0.8843034307161967;0.019492709388335545;0.5495488047599792;0.8488633036613464;0.35079507033030194;;vertical;lateral
0.07;0.5273475646972656;0.2847752273082733;-0.11354836076498032;0.55903160572052;0.3499208092689514;-0.26095378398895264;0.5502418875694275;0.35369378328323364;0.042490921914577484;0.551420271396637;0.47624537348747253;-0.27989134192466736;0.5460079908370972;0.4704442024230957;0.08253993839025497;0.5540566444396973;0.5701344609260559;-0.0911848396062851;0.5479196310043335;0.5684599280357361;0.0911053866147995;0.5538063645362854;0.7164093852043152;-0.020874926820397377;0.548895001411438;0.7101708650588989;0.17664356529712677;0.531586903333664;0.2596424430608749;-0.1416522331535816;0.5257969349622726;0.5975050926208496;-0.2512741722166538;0.5321228802204132;0.5855900198221207;0.015653767273761332;0.5492669343948364;0.8845151662826538;0.04417952770988146;0.5501715540885925;0.8550687233606974;0.2732277313868205;;vertical;lateral
0.1;0.527389407157898;0.28526246547698975;-0.1070912554860115;0.5592226982116699;0.3496507406234741;-0.2540942430496216;0.5508432984352112;0.353510320186615;0.04610268399119377;0.5507677793502808;0.4752885699272156;-0.27181702852249146;0.5460609793663025;0.4704393148422241;0.08332064747810364;0.5540701150894165;0.5692851543426514;-0.08982831984758377;0.5479713678359985;0.568243682384491;0.08973826467990875;0.55455482006073;0.7172934412956238;-0.0215277262032032;0.5493952035903931;0.7145286798477173;0.16546593606472015;0.5316543698310852;0.26023063957691195;-0.13494546264410018;0.5256427377462387;0.5975566208362579;-0.24157890677452087;0.5315203219652176;0.586199477314949;0.017286397836869583;0.5492544770240784;0.8849408825238546;0.04247096413746476;0.5515190760294596;0.8578557372093201;0.253149355451266;;vertical;lateral
0.13;0.527355968952179;0.2857111692428589;-0.10569849610328674;0.5592267513275146;0.34947842359542847;-0.2536819577217102;0.5511899590492249;0.3531557619571686;0.047856301069259644;0.5501559972763062;0.4748740792274475;-0.2704453766345978;0.5462779998779297;0.47012093663215637;0.0841565653681755;0.5540730953216553;0.569137692451477;-0.08952964097261429;0.5482549667358398;0.5681875348091125;0.08943953365087509;0.5545445680618286;0.718011200428009;-0.021098123863339424;0.5497398376464844;0.7151350378990173;0.16587033867835999;0.5316135585308075;0.26064302325248717;-0.13396661803126336;0.525667816400528;0.5976117253303528;-0.23566800728440285;0.5316506624221802;0.5860916525125504;0.019284793015685864;0.5492430925369263;0.8854303161303202;0.04359528267135223;0.5525593956311544;0.8591086864471436;0.25525347888469696;;vertical;lateral
0.17;0.527221143245697;0.2857365906238556;-0.1012839674949646;0.5591043829917908;0.3492734134197235;-0.2496185153722763;0.5517105460166931;0.35262390971183777;0.05084215849637985;0.5494440793991089;0.4747518301010132;-0.2656558156013489;0.5466830134391785;0.4701071083545685;0.08510088175535202;0.5540170669555664;0.5689074397087097;-0.08944252878427505;0.5487719774246216;0.568034827709198;0.08935147523880005;0.5546523332595825;0.7183517217636108;-0.02117127552628517;0.5497680902481079;0.71543288230896;0.1647278368473053;0.5314717948436737;0.2607171177864075;-0.12933334782719613;0.5258007794618607;0.5979205667972565;-0.23215849325060844;0.532086193561554;0.587211400270462;0.019888838374754414;0.5492702523867289;0.8859483003616333;0.041850934736430645;0.552521804968516;0.8603672782580057;0.25566983222961426;;vertical;lateral
0.2;0.527096152305603;0.2857338488101959;-0.10417937487363815;0.558820366859436;0.3489658236503601;-0.25230056047439575;0.5519336462020874;0.35162293910980225;0.04963493347167969;0.5491163730621338;0.4747976064682007;-0.2689439356327057;0.5471466779708862;0.47009652853012085;0.08436758816242218;0.5539944767951965;0.568269670009613;-0.08947554975748062;0.5491412281990051;0.5671800971031189;0.08938374370336533;0.554646909236908;0.7184047102928162;-0.02170787751674652;0.5497621297836304;0.7146556377410889;0.16653423011302948;0.5313123345375061;0.2607898056507111;-0.13236528299748898;0.5265637189149857;0.5992684960365295;-0.23788270726799965;0.5338749438524246;0.5882978588342667;0.01957350823795423;0.5493249297142029;0.8862828214963278;0.03930852189660072;0.5524425903956095;0.8603233098983765;0.26092560589313507;;vertical;lateral
0.23;0.5269894599914551;0.2856585383415222;-0.10394985973834991;0.5584343671798706;0.34869492053985596;-0.2511787712574005;0.5521645545959473;0.3509424030780792;0.04891449958086014;0.5489436984062195;0.4747995436191559;-0.26798295974731445;0.5476073026657104;0.47009509801864624;0.08365492522716522;0.5539587736129761;0.5677022933959961;-0.08944281935691833;0.5493662357330322;0.5664047598838806;0.08934921026229858;0.5547225475311279;0.7180191278457642;-0.021427327767014503;0.549741268157959;0.7139445543289185;0.16489005088806152;0.5311722755432129;0.2607750207185745;-0.13197367899119855;0.5276979207992554;0.6002085208892822;-0.2381507270038128;0.5355639606714249;0.5894036740064621;0.019257115316577256;0.5494058132171631;0.8863716721534729;0.040361967558662094;0.5523422956466675;0.8602200547854105;0.25758013625939685;;vertical;lateral
0.27;0.5266830325126648;0.28524020314216614;-0.10350233316421509;0.5579319000244141;0.3485545217990875;-0.2490074336528778;0.552290678024292;0.3507685959339142;0.048476625233888626;0.5488899946212769;0.47482526302337646;-0.26526856422424316;0.5480586886405945;0.4704359769821167;0.08235345780849457;0.5539549589157104;0.5673567056655884;-0.08891870081424713;0.5498244762420654;0.5659664273262024;0.08881963789463043;0.5547720789909363;0.7176199555397034;-0.02019120752811432;0.5497328042984009;0.7137327790260315;0.1603715717792511;0.5309313714504242;0.2606435239315033;-0.1312542013823986;0.5291894227266312;0.6015574485063553;-0.23553863167762756;0.5367918461561203;0.5907400697469711;0.01881690685695503;0.549498995145162;0.8865916927655538;0.04275130449483792;0.5522879163424174;0.861170748869578;0.2491972545782725;;vertical;lateral
0.3;0.5262755155563354;0.2846817374229431;-0.10188110172748566;0.5571988821029663;0.34854379296302795;-0.24636806547641754;0.5523992776870728;0.3507889211177826;0.04834768921136856;0.5487433075904846;0.47489801049232483;-0.2621801793575287;0.5484474301338196;0.4712604880332947;0.08188730478286743;0.5539541244506836;0.5673310160636902;-0.08869805186986923;0.5504575967788696;0.5657364130020142;0.08859622478485107;0.5547772645950317;0.7174843549728394;-0.01919398084282875;0.5497310757637024;0.7139849066734314;0.159378319978714;0.530576890707016;0.2604417085647583;-0.12938282787799835;0.5308246314525604;0.6027388274669647;-0.23320577293634415;0.5383096635341644;0.5918108373880386;0.018646885429916438;0.5496213436126709;0.8867585261662801;0.04439255672817429;0.5521773099899292;0.8621763586997986;0.24904052913188934;;vertical;lateral
0.33;0.5258834362030029;0.28453299403190613;-0.09762919694185257;0.5563554167747498;0.34852319955825806;-0.242550790309906;0.552368700504303;0.35078853368759155;0.05096730962395668;0.5487215518951416;0.4747602045536041;-0.2584603726863861;0.5485960841178894;0.47126591205596924;0.08332989364862442;0.5539759397506714;0.5672997236251831;-0.08876322954893112;0.5508424639701843;0.5652816891670227;0.08866246044635773;0.5548675060272217;0.7173449397087097;-0.019596697762608528;0.5497053861618042;0.7138113379478455;0.15905272960662842;0.5301342308521271;0.26040259897708895;-0.12490643821656704;0.5325205326080322;0.6025097072124481;-0.23062733933329582;0.5396250039339066;0.5912736505270004;0.02100802125642076;0.5498365163803101;0.8868399659792582;0.04314355396976074;0.5521485805511475;0.8619342843691508;0.24741204579671225;;vertical;lateral
