segundo;landmark_10_x;landmark_10_y;landmark_10_z;landmark_11_x;landmark_11_y;landmark_11_z;landmark_12_x;landmark_12_y;landmark_12_z;landmark_13_x;landmark_13_y;landmark_13_z;landmark_14_x;landmark_14_y;landmark_14_z;landmark_23_x;landmark_23_y;landmark_23_z;landmark_24_x;landmark_24_y;landmark_24_z;landmark_25_x;landmark_25_y;landmark_25_z;landmark_26_x;landmark_26_y;landmark_26_z;cara_prom_x;cara_prom_y;cara_prom_z;mano_izquierda_prom_x;mano_izquierda_prom_y;mano_izquierda_prom_z;mano_derecha_prom_x;mano_derecha_prom_y;mano_derecha_prom_z;pie_izquierdo_prom_x;pie_izquierdo_prom_y;pie_izquierdo_prom_z;pie_derecho_prom_x;pie_derecho_prom_y;pie_derecho_prom_z;;Etiqueta;Vista
0.03;0.48008447885513306;0.353042870759964;-0.1994207203388214;0.5211272239685059;0.4092605412006378;-0.08207157999277115;0.45595255494117737;0.4108947813510895;-0.06624636054039001;0.5289434790611267;0.5023396015167236;-0.04280853271484375;0.4476061761379242;0.5059957504272461;-0.02747730351984501;0.5063363313674927;0.5864196419715881;-0.010671732947230339;0.46937304735183716;0.5835645198822021;0.010631931945681572;0.505847156047821;0.7198323607444763;-0.0018846136517822742;0.4716113209724426;0.7210260629653931;0.0143362982198596;0.4853358864784241;0.332807919383049;-0.20233800262212753;0.5300895422697067;0.6078356206417084;-0.12548359110951424;0.4473171830177307;0.6150201261043549;-0.11838709935545921;0.5001599192619324;0.8609672784805298;0.06980086863040924;0.474625696738561;0.8649987777074178;0.08816438106199105;;vertical;frontal
0.07;0.4800190031528473;0.3530557453632355;-0.21799002587795258;0.5211455821990967;0.4092312157154083;-0.09209690988063812;0.45539167523384094;0.4116640090942383;-0.08589199185371399;0.5289433598518372;0.5035061240196228;-0.043455883860588074;0.44731658697128296;0.5083897709846497;-0.04448718950152397;0.5064647793769836;0.5851661562919617;-0.00803046952933073;0.46938440203666687;0.5835630297660828;0.007971377111971378;0.5053558349609375;0.7203103303909302;0.002838270738720894;0.4718919098377228;0.7221652865409851;0.012921749614179134;0.4853617250919342;0.33288233280181884;-0.22158165127038956;0.5302335917949677;0.6081713885068893;-0.12570985779166222;0.44790390878915787;0.6156343817710876;-0.1287442110478878;0.5002920627593994;0.8617013891537985;0.07139677771677573;0.4753090739250183;0.8653387626012167;0.08684409720202287;;vertical;frontal
0.1;0.4799641966819763;0.353067547082901;-0.2220272570848465;0.5211625099182129;0.40918684005737305;-0.09521813690662384;0.4550336003303528;0.4121161103248596;-0.08918994665145874;0.5289440155029297;0.504030704498291;-0.0444992259144783;0.44714441895484924;0.5095712542533875;-0.047196704894304276;0.5065702795982361;0.5844234228134155;-0.006964213214814663;0.4693901836872101;0.5835612416267395;0.00689921947196126;0.5050662159919739;0.7205010056495667;0.004023709334433079;0.4720652997493744;0.7228060960769653;0.012252005748450756;0.4853805243968964;0.3329445689916611;-0.22574446052312852;0.5303433388471603;0.6083752065896988;-0.12655621208250523;0.44826218485832214;0.6160178631544113;-0.1311035118997097;0.5004149774710337;0.8618690172831217;0.07455624733120203;0.4756787220637004;0.8654502232869467;0.0869839545339346;;vertical;frontal
0.13;0.47995924949645996;0.3531337380409241;-0.22290106117725372;0.5211723446846008;0.40908390283584595;-0.09593252092599869;0.4548528492450714;0.4121975004673004;-0.08987408876419067;0.5289444923400879;0.5045058727264404;-0.044928137212991714;0.4468729496002197;0.5100435018539429;-0.048030219972133636;0.5066182017326355;0.5839918255805969;-0.0063212658278644085;0.4693905711174011;0.5835607647895813;0.006256772205233574;0.5048658847808838;0.7205235362052917;0.005325961392372847;0.47215840220451355;0.7230660915374756;0.011731424368917942;0.48541710078716277;0.3330286741256714;-0.22678136676549912;0.5304256975650787;0.6086204648017883;-0.1267679538577795;0.44846848398447037;0.6162246912717819;-0.1322158370167017;0.5004837910334269;0.8619317213694254;0.07555145180473725;0.475881685813268;0.8655623992284139;0.08673534728586674;;vertical;frontal
0.17;0.4799586534500122;0.35316139459609985;-0.22506439685821533;0.521172821521759;0.4089788794517517;-0.09715339541435242;0.45472976565361023;0.4122171103954315;-0.09185057878494263;0.5289486646652222;0.5047379732131958;-0.04524645581841469;0.4466261565685272;0.5101633071899414;-0.05023444443941116;0.5066254138946533;0.5835621953010559;-0.006153448019176722;0.4693813621997833;0.5835197567939758;0.006088658701628447;0.5046960711479187;0.720566987991333;0.005644558928906918;0.4721910357475281;0.7232493758201599;0.011705068871378899;0.485460963845253;0.3330930918455124;-0.22902626991271974;0.5305042862892151;0.6089154332876205;-0.12680470943450928;0.4486619755625725;0.6163495630025864;-0.13456679694354534;0.5005100866158804;0.8620690902074178;0.07515471304456393;0.4759601950645447;0.8657140135765076;0.0858124711861213;;vertical;frontal
0.2;0.47996413707733154;0.35324186086654663;-0.23158647119998932;0.5211739540100098;0.4089268445968628;-0.10147136449813843;0.45466724038124084;0.4122428894042969;-0.09616079181432724;0.528977632522583;0.5049633383750916;-0.04810656979680061;0.44644761085510254;0.510150671005249;-0.05371779203414917;0.5066140294075012;0.5832117199897766;-0.006124804262071848;0.4693504273891449;0.5834289193153381;0.006060843355953693;0.5044693350791931;0.7205832004547119;0.005373802036046982;0.4721984565258026;0.7233949899673462;0.011761285364627838;0.48552062809467317;0.3332696229219437;-0.2358960837125778;0.5305617153644562;0.6092229634523392;-0.12937384843826294;0.4489262029528618;0.6164630055427551;-0.13820890709757805;0.5005222856998444;0.862067461013794;0.07494639232754707;0.4759742220242818;0.8658127188682556;0.08584428268174331;;vertical;frontal
0.23;0.4799725413322449;0.35353657603263855;-0.23760369420051575;0.5211579203605652;0.40880638360977173;-0.10492660105228424;0.45454078912734985;0.41246524453163147;-0.10030139237642288;0.5289803147315979;0.5051721334457397;-0.05056855082511902;0.4463346004486084;0.5104333758354187;-0.0568985752761364;0.5066142082214355;0.583092451095581;-0.006148124113678932;0.4693509638309479;0.5834205150604248;0.0060857064090669155;0.5042884349822998;0.7206064462661743;0.007108683697879314;0.4721987247467041;0.7234501242637634;0.0124509297311306;0.48558926582336426;0.333648282289505;-0.2419884279370308;0.5306466519832611;0.6096338331699371;-0.13215440325438976;0.4491811767220497;0.6167194843292236;-0.14209735579788685;0.5005476574103037;0.8620060483614603;0.07620453927665949;0.4759970506032308;0.865864078203837;0.08607661848266919;;vertical;frontal
0.27;0.4799721837043762;0.35589829087257385;-0.2475108504295349;0.5211576223373413;0.4088050425052643;-0.11117231845855713;0.45448845624923706;0.4124951660633087;-0.10692828893661499;0.5289790630340576;0.506191611289978;-0.054225679486989975;0.4462726414203644;0.5105029940605164;-0.061574459075927734;0.5066196322441101;0.583047091960907;-0.006066780537366867;0.4693511724472046;0.5834103226661682;0.0060040876269340515;0.5041140913963318;0.720625638961792;0.007758390624076128;0.47220495343208313;0.7234544157981873;0.012954847887158394;0.48561415672302244;0.3353433281183243;-0.2531221732497215;0.530767947435379;0.6104114204645157;-0.13460336066782475;0.4493009224534035;0.6170106381177902;-0.14673429355025291;0.5005469222863516;0.8619903326034546;0.07725479205449422;0.4760181208451589;0.8659065167109171;0.08673793884615104;;vertical;frontal
0.3;0.47998321056365967;0.35936450958251953;-0.26346227526664734;0.5210615396499634;0.40865567326545715;-0.12253118306398392;0.454258531332016;0.41253453493118286;-0.11825726926326752;0.528979480266571;0.5061694979667664;-0.06339715421199799;0.4462115466594696;0.5107334852218628;-0.06906397640705109;0.506525993347168;0.5830565094947815;-0.005944162141531706;0.46929118037223816;0.5834544897079468;0.005879861768335104;0.5039942860603333;0.7206579446792603;0.0080892164260149;0.4722100794315338;0.7234689593315125;0.01395205594599247;0.485646852850914;0.338283908367157;-0.27021609991788864;0.5308938473463058;0.6110837906599045;-0.14356075786054134;0.4493653029203415;0.6173027902841568;-0.1537349857389927;0.5005705455938975;0.8619498809178671;0.07753742734591167;0.476052463054657;0.8659074703852335;0.08782197100420792;;vertical;frontal
0.33;0.4799806773662567;0.3622277081012726;-0.27889928221702576;0.5210191011428833;0.4085756540298462;-0.13602928817272186;0.45408591628074646;0.41275227069854736;-0.13072334229946136;0.5289417505264282;0.5061236023902893;-0.07741706818342209;0.44613611698150635;0.5112883448600769;-0.08025956898927689;0.5063965320587158;0.5830355286598206;-0.00595783581957221;0.4691649079322815;0.583609402179718;0.005892556626349688;0.5039536356925964;0.72063809633255;0.008297475054860115;0.4722083508968353;0.7235245108604431;0.016141269356012344;0.4856374204158783;0.34100578129291537;-0.2864984169602394;0.5309705287218094;0.6114259511232376;-0.15742335096001625;0.4494471698999405;0.6176465600728989;-0.16407042369246483;0.5005894800027212;0.8617786367734274;0.0772328848640124;0.4760819673538208;0.8658615350723267;0.08966674283146858;;inclinandose;frontal
