segundo,landmark_10_x,landmark_10_y,landmark_10_z,landmark_11_x,landmark_11_y,landmark_11_z,landmark_12_x,landmark_12_y,landmark_12_z,landmark_13_x,landmark_13_y,landmark_13_z,landmark_14_x,landmark_14_y,landmark_14_z,landmark_23_x,landmark_23_y,landmark_23_z,landmark_24_x,landmark_24_y,landmark_24_z,landmark_25_x,landmark_25_y,landmark_25_z,landmark_26_x,landmark_26_y,landmark_26_z,cara_prom_x,cara_prom_y,cara_prom_z,mano_izquierda_prom_x,mano_izquierda_prom_y,mano_izquierda_prom_z,mano_derecha_prom_x,mano_derecha_prom_y,mano_derecha_prom_z,pie_izquierdo_prom_x,pie_izquierdo_prom_y,pie_izquierdo_prom_z,pie_derecho_prom_x,pie_derecho_prom_y,pie_derecho_prom_z,Etiqueta,Vista
0.03,0.519331157207489,0.3576915860176086,-0.1565926522016525,0.5577716827392578,0.4279345273971557,-0.0434208549559116,0.4840744435787201,0.4188618957996368,-0.0532086789608001,0.5617212653160095,0.5335149765014648,-0.0033086356706917,0.4714994728565216,0.5288658142089844,-0.0331267341971397,0.5408759713172913,0.6327604651451111,0.0024031265638768673,0.4973277449607849,0.6318575143814087,-0.0024228624533861876,0.5388349890708923,0.7769025564193726,0.0179568082094192,0.4993858933448791,0.7764697670936584,0.011964424513280392,0.524039363861084,0.3354416608810425,-0.1558577224612236,0.5625657439231873,0.6546919643878937,-0.0858141183853149,0.471887968480587,0.6498377770185471,-0.1127284597605466,0.5334070920944214,0.9157743056615194,0.1282771651943524,0.4986747701962788,0.9153680006663004,0.1123351727922757,vertical,frontal
0.07,0.519291341304779,0.3583916127681732,-0.1795408278703689,0.5577212572097778,0.4279518723487854,-0.0604672022163867,0.4840690195560455,0.4199041724205017,-0.0670650005340576,0.5631974935531616,0.5336540341377258,-0.017166307196021,0.4714746177196502,0.5304622054100037,-0.0430548377335071,0.5404995679855347,0.6301503777503967,0.0018029457423835993,0.4972062706947326,0.62932950258255,-0.0018327912548556924,0.5382369160652161,0.7754065990447998,0.0097252111881971,0.4994066655635834,0.7744722962379456,0.010048536583781242,0.5240478992462159,0.3358867198228836,-0.1803945198655128,0.5646425932645798,0.6546155959367752,-0.1025630999356508,0.4718927517533302,0.6497265100479126,-0.1249724924564361,0.5335269769032797,0.915677845478058,0.1158895306289196,0.4986860950787862,0.9140545129776,0.1120271769662698,vertical,frontal
0.1,0.5192777514457703,0.3589410483837127,-0.1750147491693496,0.5575867891311646,0.427935242652893,-0.0575658604502677,0.4840684831142425,0.4204966425895691,-0.0655573606491088,0.563834011554718,0.533499002456665,-0.0150105534121394,0.4714191257953644,0.5313423871994019,-0.0428965091705322,0.5401648283004761,0.6291338205337524,0.0016051271231845021,0.4971217513084411,0.6281148195266724,-0.0016373564722016454,0.5377396941184998,0.7740249037742615,0.0083289593458175,0.4994113743305206,0.7731479406356812,0.008707378059625626,0.5240495264530182,0.3361779779195785,-0.1757137849926948,0.566127598285675,0.6537036746740341,-0.099966624751687,0.4717757850885391,0.649661049246788,-0.1241910569369793,0.5334450801213583,0.915333092212677,0.1110566804806391,0.4986940324306488,0.9129658937454224,0.1083002140124638,vertical,frontal
0.13,0.5192313194274902,0.359377771615982,-0.1720692813396453,0.5574822425842285,0.4279001355171203,-0.0558574870228767,0.4840618968009949,0.420832097530365,-0.0636766925454139,0.5642715096473694,0.5332666039466858,-0.0135697973892092,0.4713670611381531,0.5316116213798523,-0.0415851585566997,0.5399808883666992,0.628811240196228,0.0010440533515065908,0.4970730245113373,0.6275911927223206,-0.0010790897067636251,0.5375750064849854,0.7736157178878784,0.0071473694406449,0.4994426965713501,0.7721877694129944,0.008845360018312931,0.5240464448928833,0.3364164769649506,-0.1727358162403106,0.5672207325696945,0.6524965316057205,-0.0981425121426582,0.4717148020863533,0.649517685174942,-0.1224942002445459,0.5334538022677103,0.915057897567749,0.1103299409151077,0.4986576636632283,0.9113944371541342,0.1085873308281103,vertical,frontal
0.17,0.5192045569419861,0.3595427572727203,-0.170335590839386,0.5574103593826294,0.427830159664154,-0.0548515543341636,0.4840615391731262,0.4210149347782135,-0.062662698328495,0.5647119283676147,0.5329844951629639,-0.0127820270135998,0.4712737798690796,0.5317371487617493,-0.0412779301404953,0.5399167537689209,0.6282846331596375,0.0005256484146229923,0.4970472455024719,0.6269852519035339,-0.0005607071216218174,0.5375086665153503,0.7735143303871155,0.0056814914569258,0.4994507431983948,0.7716678380966187,0.008873010985553265,0.5240477621555328,0.3364858001470566,-0.1709156528115272,0.5680162161588669,0.6517352014780045,-0.0978090781718492,0.4716360494494438,0.6493572443723679,-0.1216049585491418,0.533472736676534,0.9149587353070576,0.1072497429947058,0.4985133707523346,0.910841703414917,0.1080359295010566,vertical,frontal
0.2,0.5190865993499756,0.3596701323986053,-0.1682230532169342,0.5573865175247192,0.4277624189853668,-0.0545119382441043,0.4840613007545471,0.4210326969623565,-0.0599801950156688,0.564871072769165,0.5326398015022278,-0.01227059494704,0.4711296260356903,0.5317184329032898,-0.037860307842493,0.5399031043052673,0.6275175213813782,0.00010262392606819049,0.4970481693744659,0.6261623501777649,-0.00013599684461951256,0.5375128388404846,0.773452877998352,0.003742977976799,0.499442845582962,0.7714531421661377,0.008705844171345234,0.5240128338336945,0.3364956617355347,-0.169394751638174,0.5684364289045334,0.6510845422744751,-0.0975377392023801,0.4713108241558075,0.6490565985441208,-0.1206148918718099,0.533475399017334,0.9147574106852212,0.1051794774830341,0.4983984033266703,0.9104705651601156,0.1065389389793078,vertical,frontal
0.23,0.5190131664276123,0.3597467839717865,-0.1667432636022567,0.5573623180389404,0.4276216328144073,-0.0539460033178329,0.4840485155582428,0.4210549592971802,-0.0584729574620723,0.5649718046188354,0.5320807099342346,-0.0118218809366226,0.4709237515926361,0.5317065715789795,-0.0362072028219699,0.5398959517478943,0.6269118785858154,"-9,91E+10",0.4970751106739044,0.6256080865859985,"6,62E+08",0.5375191569328308,0.7734385132789612,0.0022933022119104,0.499456912279129,0.7712934613227844,0.008300242014229298,0.5239948570728302,0.3365003496408462,-0.1680985428392887,0.5687477141618729,0.6506165564060211,-0.096962796524167,0.4709790796041488,0.6488082110881805,-0.1198926661163568,0.5335010687510172,0.9148104190826416,0.103032565365235,0.4983120659987132,0.9103659987449646,0.1051478361090024,vertical,frontal
0.27,0.5189574956893921,0.3599049746990204,-0.1627361178398132,0.5573486089706421,0.4274287819862366,-0.0507615953683853,0.4840346574783325,0.4210534989833832,-0.0545448847115039,0.565026044845581,0.5315312743186951,-0.0095702828839421,0.4708231687545776,0.5316897630691528,-0.0324293449521064,0.5398638248443604,0.6265885233879089,-0.00047123769763857126,0.4970747530460357,0.6252208948135376,0.0004382350598461926,0.5375160574913025,0.7734495997428894,-0.0009108484955504,0.4994710385799408,0.7712279558181763,0.007659874856472015,0.523982721567154,0.3365510463714599,-0.1640314504504204,0.5689369291067123,0.6503597497940063,-0.0967245455831289,0.470827504992485,0.6485842317342758,-0.1169313974678516,0.5334681669871012,0.9148110151290894,0.1024967283010482,0.4982606669267018,0.9102906584739684,0.1051816369096438,vertical,frontal
0.3,0.5189215540885925,0.3600395321846008,-0.1576097011566162,0.5573282837867737,0.4273280501365661,-0.0471079424023628,0.48401939868927,0.4210566282272339,-0.0502127259969711,0.5651224851608276,0.5311920642852783,-0.007349622901529,0.4707390666007995,0.5316401124000549,-0.0288166645914316,0.5398603081703186,0.6263245344161987,-0.001208239933475852,0.4971115887165069,0.6249729990959167,0.0011773227015510201,0.5375193953514099,0.7734664082527161,-0.0024028439074754,0.4995559751987457,0.7710708975791931,0.007717072498053312,0.5239741086959839,0.3365992307662964,-0.1584964357316494,0.5690925568342209,0.6499705761671066,-0.0958006139844656,0.4706536307930946,0.6483134925365448,-0.1138801574707031,0.5334358612696329,0.9147653977076212,0.0987351698180039,0.4982418119907379,0.9101598262786864,0.1045701193312804,vertical,frontal
0.33,0.5188149809837341,0.360055536031723,-0.157925933599472,0.5573113560676575,0.4271460175514221,-0.047634445130825,0.4839635193347931,0.4210564792156219,-0.0511318482458591,0.5651764869689941,0.5309244990348816,-0.0075310687534511,0.4706429243087768,0.5316270589828491,-0.0295499786734581,0.5398585796356201,0.6260833144187927,-0.001716119353659451,0.4971191585063934,0.6247836947441101,0.0016812500543892384,0.5375153422355652,0.7734819054603577,-0.0030529536306858,0.4995985329151153,0.7710132002830505,0.00777512276545167,0.5239467859268189,0.3366034805774688,-0.1590995967388153,0.5690987855195999,0.6498096287250519,-0.0960356313735246,0.4706140980124473,0.6482952684164047,-0.114056508988142,0.5333233078320821,0.9146780967712402,0.0991866216063499,0.4982259472211202,0.9099831183751425,0.1048850541313489,vertical,frontal
